signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2021-03-23T17:00:00+00:00,2021-03-23T18:00:00+00:00,2021-03-23T20:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.2767183406647558,,0.30184273353581775,stop,-0.022753087929558546,0.021753087929558528,-1.045970484891076
2021-03-25T21:00:00+00:00,2021-03-25T22:00:00+00:00,2021-03-26T16:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.24283069033715762,,0.29929028194479734,take,0.032726093972060485,0.02536957047904526,1.289974302051805
2021-04-01T06:00:00+00:00,2021-04-01T07:00:00+00:00,2021-04-01T08:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,1.014738349093923,0.21438296062683765,,0.2975938429958349,take,0.025697341779851723,0.020023006334888845,1.2833907830851405
2021-04-01T18:00:00+00:00,2021-04-01T19:00:00+00:00,2021-04-02T14:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,1.0210240997407056,0.21240173014738564,,0.29752772117678444,take,0.024845655556158818,0.02067612416711919,1.2016592353256588
2021-04-03T03:00:00+00:00,2021-04-03T04:00:00+00:00,2021-04-03T16:00:00+00:00,2021,weak,low,weak_low,0.81964045201615,0.20568995798430675,1.009507885413199,0.29737800295918493,stop,-0.022464925993880912,0.019168425993880894,-1.1719755185455683
2021-04-04T13:00:00+00:00,2021-04-04T14:00:00+00:00,2021-04-05T03:00:00+00:00,2021,weak,low,weak_low,0.8508020246803263,0.19774389182717161,0.8642117346366545,0.29729702241576667,stop,-0.025580161512141028,0.023852281512140985,-1.0724408689844005
2021-04-08T07:00:00+00:00,2021-04-08T08:00:00+00:00,2021-04-09T00:00:00+00:00,2021,weak,low,weak_low,0.464552468628868,0.1903129401637539,0.7822770374900856,0.2965085452364075,take,0.03192029263615209,0.024982014477114067,1.2777309318027237
2021-04-15T00:00:00+00:00,2021-04-15T01:00:00+00:00,2021-04-15T22:00:00+00:00,2021,weak,low,weak_low,0.5893325178106557,0.1759529878654612,0.7170691269237783,0.29428829312999827,take,0.03424525111679442,0.027259665837595745,1.2562608551702918
2021-04-16T20:00:00+00:00,2021-04-16T21:00:00+00:00,2021-04-17T13:00:00+00:00,2021,weak,low,weak_low,0.6869638570877159,0.16973393686486368,0.7095726258152906,0.2929565930643168,stop,-0.031354562357104966,0.029371262357105066,-1.0675251875757437
2021-04-18T20:00:00+00:00,2021-04-18T21:00:00+00:00,2021-04-19T14:00:00+00:00,2021,weak,low,weak_low,0.5545247368811352,0.18581594951449432,0.7036615248262172,0.2806938276692369,stop,-0.04572872795777241,0.04452872795777247,-1.0269488946807086
