signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2021-10-27T04:00:00+00:00,2021-10-27T04:30:00+00:00,2021-10-27T07:00:00+00:00,2021,strong,low,strong_low,0.5331377465007692,0.18241003918122256,0.2103570011860384,0.2149072136763094,stop,-0.012586970407512665,0.011586970407512663,-1.086303836536221
2021-11-03T19:30:00+00:00,2021-11-03T20:00:00+00:00,2021-11-04T00:30:00+00:00,2021,strong,low,strong_low,0.5446802111063029,0.1817034054816045,0.23759906418223609,0.21115115044814955,stop,-0.012845990513055239,0.011845990513055299,-1.0844167483418001
2021-11-11T14:30:00+00:00,2021-11-11T15:00:00+00:00,2021-11-12T09:30:00+00:00,2021,strong,low,strong_low,0.4040242304059376,0.1769436611601834,0.2529637559942668,0.20977945244142288,stop,-0.015582297485223127,0.014382297485223008,-1.083435904537022
2021-11-19T08:00:00+00:00,2021-11-19T08:30:00+00:00,2021-11-19T16:30:00+00:00,2021,weak,low,weak_low,0.1728602614865158,0.17429711296872,0.2639088277221061,0.2078648877753872,take,0.02170815744172827,0.017031118081296193,1.2746172822070012
2021-11-23T14:00:00+00:00,2021-11-23T14:30:00+00:00,2021-11-23T14:30:00+00:00,2021,weak,low,weak_low,0.1887084657950664,0.17135634663596508,0.25562616166297225,0.206365513455895,take,0.01856297981031718,0.014672234857737795,1.2651773905137225
2021-11-23T15:00:00+00:00,2021-11-23T15:30:00+00:00,2021-11-23T20:00:00+00:00,2021,weak,low,weak_low,0.1807674221684783,0.1717518497854282,0.25558140800872753,0.2063595499354607,take,0.019479261374470425,0.015359446030852859,1.2682268185546537
2021-11-27T08:00:00+00:00,2021-11-27T08:30:00+00:00,2021-11-27T20:30:00+00:00,2021,weak,low,weak_low,0.13524259465465072,0.17183926144624942,0.250336650755531,0.20552074243086493,stop,-0.01814610661490368,0.01714610661490362,-1.0583222781975965
2021-11-30T17:00:00+00:00,2021-11-30T17:30:00+00:00,2021-11-30T18:30:00+00:00,2021,weak,low,weak_low,0.1681302875285997,0.17420990484677748,0.2442491279657435,0.20487365748022526,take,0.018561227076573483,0.014670920307430151,1.2651712835746964
2021-11-30T20:00:00+00:00,2021-11-30T20:30:00+00:00,2021-12-01T02:30:00+00:00,2021,weak,low,weak_low,0.1872972211560302,0.17503717313802314,0.24410586314215366,0.2048632022782043,take,0.019566476173438384,0.01554673213007873,1.2585587768366149
2021-12-04T18:00:00+00:00,2021-12-04T18:30:00+00:00,2021-12-05T05:30:00+00:00,2021,weak,high,weak_high,-0.03722510818468838,0.21168839350366878,0.2353325783687984,0.2042997621557269,take,0.038054344868528545,0.029290758651396336,1.2991928724493598
2021-12-08T14:00:00+00:00,2021-12-08T14:30:00+00:00,2021-12-09T00:00:00+00:00,2021,weak,high,weak_high,0.07026300429264909,0.21957895846910502,0.2271859593006358,0.20508416457524897,take,0.01760245428864693,0.013951840716485146,1.2616582031250048
2021-12-18T05:00:00+00:00,2021-12-18T05:30:00+00:00,2021-12-18T22:00:00+00:00,2021,weak,high,weak_high,-0.0261103214870243,0.22359155400823652,0.2050854879315489,0.2073419499721993,take,0.02286886595770331,0.017976649468277428,1.2721428427504777
2022-01-23T06:30:00+00:00,2022-01-23T07:00:00+00:00,2022-01-23T19:30:00+00:00,2022,weak,low,weak_low,-0.4317796586271768,0.17339245968476283,0.14497645207207932,0.20624169907629186,stop,-0.030847933850717046,0.029847933850717146,-1.0335031565334254
2022-02-12T18:00:00+00:00,2022-02-12T18:30:00+00:00,2022-02-12T21:30:00+00:00,2022,weak,low,weak_low,-0.33132319605110583,0.19989739719241187,0.10296598195635587,0.20324704922977638,stop,-0.01627149941617556,0.015271499416175616,-1.0654814548819445
2022-02-21T01:00:00+00:00,2022-02-21T01:30:00+00:00,2022-02-21T10:30:00+00:00,2022,weak,low,weak_low,-0.3133196395308213,0.19000486849947232,0.08265182920755632,0.20288334451396917,stop,-0.01585678808863744,0.014856788088637496,-1.0673092995628541
2022-02-22T14:30:00+00:00,2022-02-22T15:00:00+00:00,2022-02-22T17:00:00+00:00,2022,weak,low,weak_low,-0.3211235602914675,0.19341472728713321,0.07895665858241419,0.20279007207047067,stop,-0.02417657989405982,0.023116959894059753,-1.0458373421442995
2022-02-24T16:00:00+00:00,2022-02-24T16:30:00+00:00,2022-02-24T18:30:00+00:00,2022,weak,low,weak_low,-0.3360812798823096,0.18824390200769164,0.074975536314704,0.20266930278462505,take,0.03097699920775343,0.02398274940581512,1.2916366961763945
