start,end,months,trades,expectancy_r,total_r,top_1_r,top_1_profit_share,without_top_1_r,without_top_1_expectancy_r,top_3_r,top_3_profit_share,without_top_3_r,without_top_3_expectancy_r,top_5_r,top_5_profit_share,without_top_5_r,without_top_5_expectancy_r
2024-03-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,6,20,0.25947611072061866,5.1895222144123725,1.3061599864862123,0.2516917613067995,3.88336222792616,0.20438748568032422,3.916436542063583,0.754681525630015,1.2730856723487898,0.07488739249110528,6.503611402527426,1.2532196864801073,-1.3140891881150532,-0.08760594587433689
2024-04-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,6,17,0.20982666137696881,3.56705324340847,1.3057782076158562,0.36606636304876966,2.2612750357926137,0.14132968973703836,3.892953068079699,1.0913638800523813,-0.32589982467122935,-0.02327855890508781,6.425163921298108,1.8012525978329925,-2.8581106778896386,-0.23817588982413654
2024-05-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,6,14,0.14626214681768665,2.0476700554476133,1.2943839895807527,0.6321252714211348,0.7532860658668604,0.05794508198975849,3.872424222941082,1.8911368131007729,-1.8247541674934693,-0.1658867424994063,5.752753895738822,2.8094144759475377,-3.7050838402912087,-0.41167598225457874
2024-06-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,6,13,0.4172349948694449,5.424054933302783,1.2943839895807527,0.23863769919317246,4.12967094372203,0.3441392453101692,3.872424222941082,0.7139352883697858,1.5516307103617009,0.1551630710361701,6.3801990069536645,1.1762784642501163,-0.9561440736508812,-0.11951800920636015
2024-07-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,6,15,0.33036923487272457,4.955538523090869,1.2943839895807527,0.26119946067403776,3.661154533510116,0.2615110381078654,3.8735582733513243,0.7816624278677402,1.0819802497395445,0.09016502081162871,6.440138751798889,1.2995840354767427,-1.4846002287080207,-0.14846002287080207
2021-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,12,110,0.041972846045573727,4.61701306501311,1.3208060180495986,0.2860737016445606,3.2962070469635107,0.03024043162351845,3.949664256840043,0.8554587568248149,0.6673488081730665,0.0062369047492809955,6.5749084768326655,1.4240610507811065,-1.9578954118195562,-0.01864662296971006
2021-02-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,12,92,0.014531936175292977,1.336938128126954,1.3208060180495986,0.9879335402753782,0.016132110077355176,0.00017727593491599094,3.9492924214988516,2.9539829393838875,-2.612354293371898,-0.029352295431144922,6.565341940682513,4.910729825530922,-5.22840381255556,-0.060096595546615623
2021-03-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,12,85,0.02135393986851172,1.815084888823496,1.3208060180495986,0.7276827801181907,0.4942788707738975,0.005884272271117827,3.9492924214988516,2.1758169250468,-2.134207532675356,-0.026026921130187265,6.56416772348478,3.6164521912468515,-4.749082834661284,-0.05936353543326605
2021-04-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,12,82,0.02453881928799228,2.0121831816153666,1.3208060180495986,0.6564044616401499,0.6913771635657682,0.008535520537848989,3.9492924214988516,1.9626903045320094,-1.937109239883485,-0.024520370125107407,6.56416772348478,3.262211802314694,-4.551984541869413,-0.05911668236194043
2021-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,12,68,-0.02741737225733013,-1.8643813134984486,1.3208060180495986,-0.7084419954688083,-3.1851873315480472,-0.04754010942609026,3.9492924214988516,-2.1182857781856534,-5.813673734997301,-0.08944113438457385,6.56416772348478,-3.5208289613069232,-8.42854903698323,-0.13378649265052744
