date,daily_return,equity_multiple
2022-12-05,-0.0004757164,5.2616103261
2022-12-06,0.0044557666,5.2850548336
2022-12-07,0.0003508150,5.2869089102
2022-12-08,0.0005857787,5.2900058690
2022-12-09,-0.0020321207,5.2792559384
2022-12-10,-0.0012163979,5.2728342623
2022-12-11,0.0000339064,5.2730130450
2022-12-12,-0.0012241215,5.2665582364
2022-12-13,-0.0024246709,5.2537885659
2022-12-14,0.0054119425,5.2822217678
2022-12-15,0.0018290137,5.2918830240
2022-12-16,0.0011523348,5.2979810452
2022-12-17,0.0046292252,5.3225065927
2022-12-18,0.0056278049,5.3524606211
2022-12-19,-0.0059289459,5.3207261715
2022-12-20,-0.0044517563,5.2970395953
2022-12-21,-0.0032337217,5.2799104434
2022-12-22,-0.0012412497,5.2733567564
2022-12-23,0.0033340199,5.2909382329
2022-12-24,-0.0051352838,5.2637677636
2022-12-25,-0.0055095348,5.2347668520
2022-12-26,0.0041951948,5.2567277188
2022-12-27,0.0104498487,5.3116597280
2022-12-28,-0.0052240317,5.2839114494
2022-12-29,-0.0057844740,5.2533468010
2022-12-30,0.0090911713,5.3011058769
2022-12-31,0.0003416117,5.3029167968
2023-01-01,-0.0005041458,5.3002433536
2023-01-02,0.0156015275,5.3829352460
2023-01-03,0.0196068100,5.4884774346
2023-01-04,-0.0044249443,5.4641912279
2023-01-05,0.0027054260,5.4789741931
2023-01-06,0.0009890304,5.4843930649
2023-01-07,-0.0043195905,5.4607027327
2023-01-08,0.0075677072,5.5020277320
2023-01-09,0.0132778159,5.5750826432
2023-01-10,-0.0044975916,5.5500081985
2023-01-11,-0.0383451088,5.3371925300
2023-01-12,0.0046229529,5.3618661198
2023-01-13,0.0099229063,5.4150714147
2023-01-14,0.0352820717,5.6061263527
2023-01-15,-0.0043928869,5.5814992737
2023-01-16,-0.0002710245,5.5799865504
2023-01-17,0.0091363268,5.6309671313
2023-01-18,-0.0028888996,5.6146998326
2023-01-19,0.0102621384,5.6723186596
2023-01-20,-0.0060973018,5.6377328211
2023-01-21,-0.0091964556,5.5858856614
2023-01-22,-0.0086737066,5.5374353282
2023-01-23,0.0180339117,5.6372969479
2023-01-24,-0.0012413286,5.6302992098
2023-01-25,-0.0019418066,5.6193662578
2023-01-26,0.0023501384,5.6325725464
2023-01-27,-0.0088346778,5.5828105826
2023-01-28,-0.0075332084,5.5407541071
2023-01-29,0.0069204042,5.5790983652
2023-01-30,-0.0101438168,5.5225050135
2023-01-31,-0.0073161885,5.4821013256
2023-02-01,0.0077309113,5.5244829647
2023-02-02,0.0126091335,5.5941419082
2023-02-03,0.0080200068,5.6390069643
2023-02-04,-0.0039432835,5.6167707612
2023-02-05,0.0020740050,5.6284199720
2023-02-06,0.0032440896,5.6466790704
2023-02-07,-0.0002303093,5.6453785879
2023-02-08,-0.0003142140,5.6436047310
2023-02-09,0.0013919258,5.6514602098
2023-02-10,0.0019691293,5.6625886657
2023-02-11,0.0019163071,5.6734399246
2023-02-12,0.0101216275,5.7308643701
2023-02-13,-0.0119161211,5.6625746964
2023-02-14,-0.0123807867,5.5924675667
2023-02-15,-0.0150231104,5.5084513091
2023-02-16,0.0053379266,5.5378550178
2023-02-17,-0.0138158075,5.4613450789
2023-02-18,-0.0062635240,5.4271378129
2023-02-19,0.0021488971,5.4388001737
2023-02-20,0.0039466267,5.4602650876
2023-02-21,0.0065563869,5.4960646981
2023-02-22,0.0080287166,5.5401910442
2023-02-23,0.0007302750,5.5442369070
2023-02-24,0.0031818545,5.5618778621
2023-02-25,0.0023116268,5.5747348479
2023-02-26,0.0058805294,5.6075172399
2023-02-27,-0.0016569997,5.5982255855
2023-02-28,-0.0013013385,5.5909403989
2023-03-01,-0.0099682461,5.5352085292
2023-03-02,0.0040121342,5.5574165288
2023-03-03,-0.0044792459,5.5325234935
2023-03-04,0.0024802171,5.5462453527
2023-03-05,0.0036241282,5.5663456570
2023-03-06,-0.0004355437,5.5639212700
2023-03-07,0.0005068082,5.5667411110
2023-03-08,-0.0089512663,5.5169117286
2023-03-09,0.0107773678,5.5763695154
2023-03-10,-0.0009145415,5.5712696938
2023-03-11,-0.0013061804,5.5639926107
2023-03-12,0.0058338661,5.5964521983
2023-03-13,0.0009710033,5.6018863721
2023-03-14,-0.0099329885,5.5462428992
2023-03-15,0.0076209067,5.5885102986
2023-03-16,0.0091444377,5.6396140826
2023-03-17,0.0020011243,5.6508996513
2023-03-18,0.0010381454,5.6567661069
2023-03-19,-0.0036036749,5.6363809611
2023-03-20,-0.0072039364,5.5957768309
2023-03-21,-0.0044957364,5.5706196933
2023-03-22,-0.0036565674,5.5502503470
2023-03-23,0.0007571037,5.5544524622
2023-03-24,0.0029388045,5.5707759119
2023-03-25,0.0046026033,5.5964159833
2023-03-26,0.0035084964,5.6160509885
2023-03-27,-0.0054480040,5.5854547201
2023-03-28,0.0049636919,5.6131791963
2023-03-29,-0.0158186751,5.5243861384
2023-03-30,0.0032330944,5.5422470002
2023-03-31,-0.0123433846,5.4738369141
2023-04-01,-0.0002099019,5.4726879450
2023-04-02,0.0124105737,5.5406071419
2023-04-03,-0.0455162844,5.2884192912
2023-04-04,0.0012904016,5.2952434757
2023-04-05,0.0023373745,5.3076204429
2023-04-06,0.0029197617,5.3231174298
2023-04-07,0.0060584303,5.3553671660
2023-04-08,0.0044538575,5.3792192084
2023-04-09,-0.0005676974,5.3761654398
2023-04-10,0.0084551279,5.4216216062
2023-04-11,0.0012333692,5.4283084671
2023-04-12,-0.0000044864,5.4282841135
2023-04-13,0.0037104146,5.4484252982
2023-04-14,0.0003603941,5.4503888786
2023-04-15,0.0003481313,5.4522863297
2023-04-16,-0.0006811071,5.4485727389
2023-04-17,0.0006018563,5.4518519967
2023-04-18,0.0070902980,5.4905072518
2023-04-19,0.0057535134,5.5220969587
2023-04-20,0.0071978099,5.5618439631
2023-04-21,0.0136260668,5.6376300204
2023-04-22,0.0085598642,5.6858873680
2023-04-23,0.0017436473,5.6958015499
2023-04-24,0.0015256066,5.7044911025
2023-04-25,-0.0000527813,5.7041900122
2023-04-26,-0.0103167392,5.6453413713
2023-04-27,-0.0057840654,5.6126883477
2023-04-28,0.0113889830,5.6766111596
2023-04-29,-0.0024461679,5.6627252156
2023-04-30,0.0120707428,5.7310785150
2023-05-01,-0.0052325895,5.7010901336
2023-05-02,-0.0009637867,5.6955954985
2023-05-03,0.0022685452,5.7085162146
2023-05-04,0.0003505854,5.7105175372
2023-05-05,-0.0085221226,5.6618518069
2023-05-06,0.0083375664,5.7090578722
2023-05-07,-0.0009687509,5.7035272172
2023-05-08,-0.0046211646,5.6771702792
2023-05-09,0.0009063753,5.6823159263
2023-05-10,0.0002620540,5.6838049999
2023-05-11,-0.0006215645,5.6802721487
2023-05-12,-0.0001863035,5.6792138940
2023-05-13,0.0058021732,5.7121656764
2023-05-14,-0.0028738262,5.6957499049
2023-05-15,0.0065929056,5.7333014461
2023-05-16,0.0043618627,5.7583093198
2023-05-17,-0.0055723310,5.7262221142
2023-05-18,0.0070110480,5.7663689324
2023-05-19,0.0048999045,5.7946235894
2023-05-20,0.0008247176,5.7994025175
2023-05-21,0.0030471321,5.8170740631
2023-05-22,0.0042493518,5.8417928571
2023-05-23,-0.0009706234,5.8361226763
2023-05-24,0.0014145468,5.8443781451
2023-05-25,0.0034992910,5.8648293249
2023-05-26,0.0074946936,5.9087844238
2023-05-27,-0.0094824623,5.8527545982
2023-05-28,0.0080573588,5.8999123422
2023-05-29,0.0053466916,5.9314573539
2023-05-30,0.0116442344,6.0005246338
2023-05-31,-0.0027576531,5.9839772686
2023-06-01,0.0057320136,6.0182775079
2023-06-02,-0.0022242166,6.0048915550
2023-06-03,-0.0018262284,5.9939252517
2023-06-04,-0.0049660333,5.9641592195
2023-06-05,-0.0061799236,5.9273011711
2023-06-06,0.0036448855,5.9489055054
2023-06-07,-0.0076951257,5.9031279297
2023-06-08,0.0020035073,5.9149548895
2023-06-09,-0.0103593321,5.8536799072
2023-06-10,0.0240857264,5.9946700398
2023-06-11,-0.0011327892,5.9878793426
2023-06-12,0.0033925711,6.0081936487
2023-06-13,0.0035782111,6.0296922337
2023-06-14,0.0037857075,6.0525188847
2023-06-15,-0.0133432422,5.9717586590
2023-06-16,-0.0009485690,5.9660940337
2023-06-17,0.0096247441,6.0235161623
2023-06-18,0.0071133083,6.0663632895
2023-06-19,-0.0001264354,6.0655962864
2023-06-20,-0.0038492854,6.0422480751
2023-06-21,-0.0022286916,6.0287817675
2023-06-22,0.0022529175,6.0423641152
2023-06-23,0.0048124954,6.0714429647
2023-06-24,-0.0094866131,6.0138455342
2023-06-25,0.0093543590,6.0701012041
2023-06-26,-0.0083047045,6.0196908073
2023-06-27,0.0015785758,6.0291933452
2023-06-28,-0.0014287379,6.0205792080
2023-06-29,0.0033787842,6.0409214456
2023-06-30,-0.0034620604,6.0200074108
2023-07-01,0.0103765923,6.0824745732
2023-07-02,-0.0032374209,6.0627830428
2023-07-03,-0.0048978914,6.0330881897
2023-07-04,-0.0006574900,6.0291214945
2023-07-05,-0.0014485729,6.0203878724
2023-07-06,-0.0006835006,6.0162729339
2023-07-07,0.0017995807,6.0270997025
2023-07-08,0.0092606609,6.0829146293
2023-07-09,-0.0026183050,6.0669877038
2023-07-10,0.0134074397,6.1483304754
2023-07-11,0.0091978695,6.2048820171
2023-07-12,-0.0035576343,6.1828073160
2023-07-13,-0.0257643400,6.0235113662
2023-07-14,-0.0191577463,5.9081144638
2023-07-15,-0.0102599534,5.8474974848
2023-07-16,-0.0046280119,5.8204351966
2023-07-17,0.0037779940,5.8424247661
2023-07-18,0.0045359640,5.8689257943
2023-07-19,-0.0048619457,5.8403913956
2023-07-20,0.0059537396,5.8751635653
2023-07-21,-0.0033656693,5.8553897078
2023-07-22,0.0030804956,5.8734272100
2023-07-23,-0.0000186599,5.8733176126
2023-07-24,-0.0086314583,5.8226223165
2023-07-25,-0.0171751679,5.7226178004
2023-07-26,-0.0025199891,5.7081968661
2023-07-27,0.0025250876,5.7226105632
2023-07-28,-0.0018193462,5.7121991532
2023-07-29,-0.0057200045,5.6795253482
2023-07-30,-0.0004137393,5.6771755054
2023-07-31,0.0023941672,5.6907676129
2023-08-01,0.0050542032,5.7195299089
2023-08-02,-0.0011641885,5.7128712979
2023-08-03,0.0018030341,5.7231717995
2023-08-04,0.0008789168,5.7282019915
2023-08-05,-0.0001266872,5.7274763018
2023-08-06,0.0031368508,5.7454425401
2023-08-07,-0.0045408940,5.7193530945
2023-08-08,-0.0002138029,5.7181302802
2023-08-09,-0.0035446087,5.6978617458
2023-08-10,-0.0041941148,5.6739642598
2023-08-11,0.0007406066,5.6781664350
2023-08-12,-0.0006799106,5.6743057895
2023-08-13,0.0030068546,5.6913676017
2023-08-14,-0.0009483713,5.6859700720
2023-08-15,-0.0045894522,5.6598745844
2023-08-16,-0.0027061066,5.6445583604
2023-08-17,0.0024402433,5.6583324560
2023-08-18,0.0611791185,6.0045042480
2023-08-19,-0.0005767083,6.0010414005
2023-08-20,-0.0050132584,5.9709566294
2023-08-21,-0.0137495170,5.8888588598
2023-08-22,-0.0003244609,5.8869481552
2023-08-23,0.0025066338,5.9017045785
2023-08-24,0.0062741380,5.9387326875
2023-08-25,0.0040707076,5.9629075317
2023-08-26,0.0004292624,5.9654671835
2023-08-27,0.0020238347,5.9775403032
2023-08-28,0.0054737246,6.0102597125
2023-08-29,-0.0032049547,5.9909971025
2023-08-30,-0.0073661842,5.9468663140
2023-08-31,-0.0096040925,5.8897520597
2023-09-01,-0.0030660670,5.8716936851
2023-09-02,0.0033484615,5.8913548255
2023-09-03,-0.0000854844,5.8908512063
2023-09-04,0.0007047448,5.8950027533
2023-09-05,0.0013324237,5.9028573948
2023-09-06,-0.0024451505,5.8884240199
2023-09-07,0.0033911064,5.9083922920
2023-09-08,-0.0056761167,5.8748555680
2023-09-09,-0.0015443431,5.8657827751
2023-09-10,-0.0093906438,5.8106992985
2023-09-11,0.0010818458,5.8169855790
2023-09-12,-0.0039393002,5.7940707268
2023-09-13,-0.0001432465,5.7932407464
2023-09-14,0.0025831624,5.8082056280
2023-09-15,0.0051069711,5.8378679662
2023-09-16,0.0045018553,5.8641492033
2023-09-17,-0.0010273080,5.8581249160
2023-09-18,-0.0046750358,5.8307379726
2023-09-19,-0.0027374437,5.8147766558
2023-09-20,-0.0065129290,5.7769054284
2023-09-21,-0.0069123448,5.7369734663
2023-09-22,-0.0077758986,5.6923633421
2023-09-23,-0.0004140711,5.6900062992
2023-09-24,-0.0027133534,5.6745673015
2023-09-25,0.0013108039,5.6820055462
2023-09-26,0.0008774249,5.6869910794
2023-09-27,-0.0030743648,5.6695071940
2023-09-28,0.0037919282,5.6910055579
2023-09-29,-0.0001929388,5.6899075421
2023-09-30,0.0029992637,5.7069730752
2023-10-01,0.0074626197,5.7495620449
2023-10-02,-0.0013657566,5.7417095427
2023-10-03,-0.0100814813,5.6838246052
2023-10-04,-0.0044061970,5.6587805542
2023-10-05,-0.0089261680,5.6082693280
2023-10-06,0.0027757303,5.6238363709
2023-10-07,0.0052543290,5.6533858573
2023-10-08,0.0015623809,5.6622185993
2023-10-09,0.0035574015,5.6823613845
2023-10-10,0.0025192537,5.6966766947
2023-10-11,-0.0072594058,5.6553222071
2023-10-12,-0.0021541439,5.6431398294
2023-10-13,0.0052722109,5.6728916530
2023-10-14,0.0003175060,5.6746928302
2023-10-15,0.0027565928,5.6903356476
2023-10-16,0.0074392754,5.7326676215
2023-10-17,0.0001964284,5.7337936805
2023-10-18,-0.0001820290,5.7327499636
2023-10-19,-0.0051455328,5.7032519105
2023-10-20,0.0023533314,5.7166735522
2023-10-21,-0.0108021481,5.6549211977
2023-10-22,-0.0007434447,5.6507170767
2023-10-23,0.0039751295,5.6731794091
2023-10-24,-0.0096977286,5.6181624552
2023-10-25,0.0106831522,5.6781821397
2023-10-26,-0.0102424481,5.6200236540
2023-10-27,-0.0070001811,5.5806824704
2023-10-28,-0.0053793739,5.5506618927
2023-10-29,0.0021800069,5.5627623740
2023-10-30,0.0066537982,5.5997758722
2023-10-31,-0.0009261685,5.5945895361
2023-11-01,0.0035050701,5.6141989644
2023-11-02,0.0062739025,5.6494219012
2023-11-03,0.0002375095,5.6507636923
2023-11-04,-0.0046077774,5.6247262310
2023-11-05,-0.0136885038,5.5477321449
2023-11-06,-0.0274100330,5.3956686239
2023-11-07,0.0105345333,5.4525094746
2023-11-08,-0.0095789410,5.4002802080
2023-11-09,0.0269177611,5.5456436605
2023-11-10,0.0163467608,5.6362969712
2023-11-11,0.0017397207,5.6461025536
2023-11-12,-0.0185163005,5.5415576220
2023-11-13,-0.0152774859,5.4568965538
2023-11-14,-0.0044956936,5.4323640190
2023-11-15,0.0053283745,5.4613096891
2023-11-16,-0.0077414883,5.4190310239
2023-11-17,-0.0234602434,5.2918992370
2023-11-18,0.0145509482,5.3689013888
2023-11-19,0.0108136377,5.4269587433
2023-11-20,0.0121634057,5.4929690440
2023-11-21,-0.0127166453,5.4231169052
2023-11-22,-0.0055911524,5.3927954324
2023-11-23,0.0009133633,5.3977210139
2023-11-24,-0.0017265859,5.3884013850
2023-11-25,-0.0018991160,5.3781681857
2023-11-26,-0.0004937437,5.3755127489
2023-11-27,-0.0048285430,5.3495568543
2023-11-28,0.0018969174,5.3597045218
2023-11-29,0.0039092054,5.3806567074
2023-11-30,-0.0002186941,5.3794799898
2023-12-01,-0.0000036326,5.3794604485
2023-12-02,0.0103875562,5.4353398965
2023-12-03,0.0028062444,5.4505927887
2023-12-04,-0.0003358032,5.4487624622
2023-12-05,0.0090916815,5.4983008751
2023-12-06,-0.0105326752,5.4403890581
2023-12-07,0.0041508544,5.4629713212
2023-12-08,-0.0162469118,5.3742149080
2023-12-09,0.0053866582,5.4031639668
2023-12-10,-0.0000358751,5.4029701278
2023-12-11,-0.0073192366,5.3634245108
2023-12-12,0.0120135891,5.4278584889
2023-12-13,0.0080796026,5.4717134284
2023-12-14,-0.0040579364,5.4495095634
2023-12-15,-0.0128333704,5.3795739887
2023-12-16,-0.0093842024,5.3290909776
2023-12-17,0.0019819394,5.3396529131
2023-12-18,-0.0001751972,5.3387174209
2023-12-19,0.0143155029,5.4151438454
2023-12-20,0.0032878364,5.4329479522
2023-12-21,0.0262257587,5.5754311342
2023-12-22,-0.0051301660,5.5468282467
2023-12-23,0.0098612681,5.6015270072
2023-12-24,0.0033422088,5.6202484803
2023-12-25,-0.0099115630,5.5645430333
2023-12-26,0.0365798043,5.7680929286
2023-12-27,-0.0209818144,5.6470678731
2023-12-28,-0.0033998797,5.6278685218
2023-12-29,0.0011047328,5.6340858127
2023-12-30,0.0106228334,5.6939357675
2023-12-31,-0.0003661705,5.6918508162
2024-01-01,-0.0125211784,5.6205821369
2024-01-02,0.0027930845,5.6362808979
2024-01-03,0.0153763588,5.7229463754
2024-01-04,-0.0063036102,5.6868711522
2024-01-05,0.0083121698,5.7341413908
2024-01-06,-0.0010189164,5.7282987801
2024-01-07,-0.0059366484,5.6942918844
2024-01-08,-0.0060927885,5.6595977684
2024-01-09,0.0026631760,5.6746702733
2024-01-10,0.0046181119,5.7008765356
2024-01-11,-0.0035497456,5.6806398740
2024-01-12,-0.0015332697,5.6719299212
2024-01-13,0.0073398642,5.7135611163
2024-01-14,0.0090464408,5.7652485088
2024-01-15,0.0077009756,5.8096465467
2024-01-16,-0.0007202278,5.8054622775
2024-01-17,-0.0004176737,5.8030374884
2024-01-18,0.0053664917,5.8341794409
2024-01-19,-0.0009310166,5.8287477231
2024-01-20,0.0010057771,5.8346101439
2024-01-21,0.0008830400,5.8397623381
2024-01-22,-0.0019316711,5.8284818382
2024-01-23,-0.0121862981,5.7574542211
2024-01-24,-0.0039687198,5.7346044983
2024-01-25,0.0020525892,5.7463752854
2024-01-26,0.0044817517,5.7721291127
2024-01-27,0.0060966616,5.8073198309
2024-01-28,0.0036662524,5.8286109309
2024-01-29,-0.0038918211,5.8059270199
2024-01-30,0.0101398030,5.8647979759
2024-01-31,-0.0091378389,5.8112063966
2024-02-01,-0.0167038566,5.7141368382
2024-02-02,-0.0045449544,5.6881663470
2024-02-03,-0.0016813489,5.6786025548
2024-02-04,0.0099752837,5.7352482265
2024-02-05,-0.0007649530,5.7308610312
2024-02-06,0.0077454588,5.7752491794
2024-02-07,0.0036056020,5.7960724292
2024-02-08,0.0151941445,5.8841387909
2024-02-09,0.0077542215,5.9297657067
2024-02-10,-0.0071504974,5.8873649323
2024-02-11,0.0041932939,5.9120523835
2024-02-12,0.0141761576,5.9958625698
2024-02-13,0.0044641232,6.0226288387
2024-02-14,-0.0025089953,6.0075180914
2024-02-15,0.0076359132,6.0533909779
2024-02-16,0.0066754777,6.0938002543
2024-02-17,-0.0051013524,6.0627136319
2024-02-18,-0.0002866891,6.0609755181
2024-02-19,-0.0031144400,6.0420989737
2024-02-20,0.0169028800,6.1442278476
2024-02-21,0.0219096004,6.2788454246
2024-02-22,0.0034290541,6.3003759255
2024-02-23,-0.0028446878,6.2824533228
2024-02-24,-0.0001472225,6.2815284041
2024-02-25,0.0137072604,6.3676309497
2024-02-26,0.0145797501,6.4604694177
2024-02-27,0.0138846744,6.5501709318
2024-02-28,0.0268579720,6.7260952390
2024-02-29,-0.0328837406,6.5049160677
2024-03-01,-0.0123160887,6.4248009442
2024-03-02,-0.0219443977,6.2838125572
2024-03-03,0.0190842184,6.4037342083
2024-03-04,0.0141354820,6.4942540777
2024-03-05,0.0142095186,6.5865343020
2024-03-06,0.0167409104,6.6967988826
2024-03-07,-0.0232464914,6.5411218049
2024-03-08,0.0135477238,6.6297391167
2024-03-09,0.0011009313,6.6370380043
2024-03-10,0.0049604104,6.6699604368
2024-03-11,-0.0278229113,6.4843827189
2024-03-12,0.0115613049,6.5593506443
2024-03-13,0.0402437801,6.8233237092
2024-03-14,-0.0168463360,6.7083757051
2024-03-15,-0.0203935383,6.5715681882
2024-03-16,-0.0158167075,6.4676276161
2024-03-17,-0.0208174934,6.3329878211
2024-03-18,-0.0074813241,6.2856086865
2024-03-19,-0.0046623572,6.2563029334
2024-03-20,-0.0033152838,6.2355615136
2024-03-21,0.0075436893,6.2826006521
2024-03-22,-0.0009226187,6.2768042075
2024-03-23,-0.0034826475,6.2549443113
2024-03-24,-0.0019856604,6.2425241162
2024-03-25,0.0032327298,6.2627045101
2024-03-26,0.0114053328,6.3341327394
2024-03-27,0.0003361088,6.3362616971
2024-03-28,-0.0131779816,6.2527625567
2024-03-29,-0.0058946440,6.2159047474
2024-03-30,0.0100956407,6.2786582883
2024-03-31,-0.0023462203,6.2639271730
2024-04-01,0.0002539172,6.2655176920
2024-04-02,0.0049882506,6.2967716641
2024-04-03,0.0054083923,6.3308270755
2024-04-04,0.0041338520,6.3569977779
2024-04-05,-0.0019384948,6.3446747706
2024-04-06,-0.0039659688,6.3195119886
2024-04-07,-0.0073203556,6.2732509138
2024-04-08,-0.0103343792,6.2084207602
2024-04-09,0.0057794672,6.2443021241
2024-04-10,0.0051180254,6.2762606211
2024-04-11,-0.0000318324,6.2760608326
2024-04-12,-0.0399900661,6.0250807453
2024-04-13,-0.0213258341,5.8965908726
2024-04-14,-0.0018693383,5.8855681497
2024-04-15,0.0026523621,5.9011788075
2024-04-16,-0.0033676566,5.8813056636
2024-04-17,0.0067756256,5.9211551889
2024-04-18,0.0025921504,5.9365037135
2024-04-19,-0.0030087498,5.9186422590
