day_iso,decision_iso,status,symbols,weights,momenta,participation_caps,vol_multiplier,gross_return,funding_return,turnover,net_realistic,net_stress,equity_realistic,equity_stress,violations
2020-07-05T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,-0.003926288189,0.000151588961,0.000000000000,-0.003774699228,-0.003774699228,1.092709676753,1.092049990523,
2020-07-06T00:00:00Z,2020-07-06T00:00:00Z,active,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,0.029938713695,-0.000002037144,0.080371139358,0.029840231184,0.029775934273,1.125316386124,1.124566799263,
2020-07-07T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,0.014941506429,-0.000106490941,0.000000000000,0.014835015488,0.014835015488,1.142010472141,1.141249765147,
2020-07-08T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,0.029496576464,-0.000229340066,0.000000000000,0.029267236399,0.029267236399,1.175433962599,1.174650991814,
2020-07-09T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,-0.014097088047,-0.000389476416,0.000000000000,-0.014486564463,-0.014486564463,1.158405962728,1.157634334499,
2020-07-10T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,-0.003624064362,-0.000161563184,0.000000000000,-0.003785627545,-0.003785627545,1.154020669207,1.153251962075,
2020-07-11T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,0.004720192722,-0.000063079337,0.000000000000,0.004657113385,0.004657113385,1.159395074312,1.158622787224,
2020-07-12T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.092471358549|0.092471358549|0.092471358549|0.092471358549,0.151479567872|0.088471235388|-0.052138425020|-0.111870196413,32255.117190725054|8408.817612932042|68761.316395845934|6156.718719735566,0.369885434195,0.021099365254,-0.000068883764,0.000000000000,0.021030481489,0.021030481489,1.183777710961,1.182989182304,
2020-07-13T00:00:00Z,2020-07-13T00:00:00Z,active,LINKUSDT|ADAUSDT|BNBUSDT|XRPUSDT,0.080310079865|0.080310079865|0.080310079865|0.080310079865,0.793002202104|0.596930431501|0.100282401009|0.042443064182,178037.143738455372|100122.706700150986|11992.391033429938|18703.272000391607,0.321240319458,-0.004240212314,-0.000335346785,0.369885434195,-0.005019421620,-0.005315329968,1.177835831525,1.176701204452,
2020-07-14T00:00:00Z,,hold,LINKUSDT|ADAUSDT|BNBUSDT|XRPUSDT,0.080310079865|0.080310079865|0.080310079865|0.080310079865,0.793002202104|0.596930431501|0.100282401009|0.042443064182,178037.143738455372|100122.706700150986|11992.391033429938|18703.272000391607,0.321240319458,0.015055077410,-0.000086478697,0.000000000000,0.014968598712,0.014968598712,1.195466383436,1.194314772586,
