key,family,signal_tf_minutes,regime_tf_minutes,fast_window,slow_window,entry_threshold,stop_atr,take_atr,max_holding_days,side,valid,zero_trade,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
529496b254afa7358f6f,A,1440,10080,10,200,0.02,2.0,4.0,10,both,True,False,290,-3306.4869029812285,-0.03306486902981228,-0.046540755198610846,-0.8891598795924235,0.06365834249151213,3,-0.4975200983821688,10,0.16406045691348328,208,82,-3521.8440934996775,215.3571905184479,3,6583
54dd1a8e5d1dbf943e8f,A,1440,10080,20,50,0.01,3.0,6.0,20,long,True,False,56,-2427.778416699389,-0.024277784166993888,-0.06967480377569073,-1.3311352570761046,-2.292003942206829,1,-0.28103073496903574,8,0.3232108928769231,56,0,-2427.778416699389,0.0,0,2637
56b95cc6cfcae074d5a3,A,1440,10080,10,50,0.01,3.0,6.0,10,long,True,False,95,-457.009565296297,-0.00457009565296297,-0.014244583246931264,-0.27214238081516356,-1.4469002922912444,2,-0.10950416816227304,9,0.26092804807903924,95,0,-457.009565296297,0.0,0,2506
57c0b5c86e3c3808e0e7,A,1440,10080,20,200,0.01,3.0,6.0,10,both,True,False,240,-3483.305714644684,-0.03483305714644684,-0.05541140011780556,-1.0586333128145329,-0.6186660436731715,2,-0.4698912525204939,10,0.18331106199288152,179,61,-3814.027185650137,330.7214710054533,2,6307
57f36f618fdeef2bc28d,A,1440,10080,20,50,0.01,2.0,6.0,10,both,True,False,186,-185.0495333935879,-0.001850495333935879,0.001042494459543597,0.01991682868418991,-0.41907662901570286,3,-0.2713444589303802,10,0.19297050771141747,97,89,-1672.4985773707415,1487.4490439771541,4,4491
582139dad7f279eb2018,A,1440,10080,10,100,0.02,3.0,6.0,10,both,True,False,215,-936.6976027764726,-0.009366976027764727,-0.012041525117697864,-0.23005301435420103,-0.29152097029971696,2,-0.3452736184937988,10,0.13722657276086417,154,61,-1095.5087568026422,158.81115402616902,6,5635
589fad5267387a4fa297,A,1440,10080,10,100,0.02,2.0,6.0,10,both,True,False,241,-1488.2873872202563,-0.014882873872202563,-0.015326198261915898,-0.2928066066616277,0.5650167633672323,4,-0.46650650049347897,10,0.14630037663589815,173,68,-1677.554889988447,189.26750276819104,6,5604
58ca5724b9eab1e381b3,A,1440,10080,10,100,0.02,2.0,4.0,10,long,True,False,174,-1459.1491642877393,-0.014591491642877394,-0.02772421081419429,-0.5296703038905513,-1.75281138665446,3,-0.31380838672474565,10,0.19154756755444827,174,0,-1459.1491642877393,0.0,0,4020
59dbbb936e9124ba9746,A,1440,10080,20,100,0.01,2.0,4.0,10,long,True,False,174,-3287.7252751477163,-0.03287725275147716,-0.07564537676845916,-1.4452028939395953,-1.9540971458827083,2,-0.3917727839373051,9,0.20788019305023384,174,0,-3287.7252751477163,0.0,0,4012
5a7936695d86d6016608,A,1440,10080,20,200,0.01,3.0,6.0,10,long,True,False,179,-3817.3012193411214,-0.03817301219341122,-0.06861217382537259,-1.3108337403808108,-1.2679202800718001,2,-0.4431995327430788,9,0.16039868213539762,179,0,-3817.3012193411214,0.0,0,4636
5b1566e03603cee0b14c,A,1440,10080,10,100,0.01,2.0,4.0,20,both,True,False,170,-2791.465971491179,-0.02791465971491179,-0.04170215626998828,-0.7967185768587178,-0.7358649819065899,3,-0.4619036821918392,10,0.15178684956211666,124,46,-2993.4000249362675,201.93405344508813,6,6278
