key,family,signal_tf_minutes,fast_window,slow_window,entry_threshold,exit_threshold,stop_atr,take_atr,max_holding_bars,valid,zero_trade,invalid_reason,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
a1a98330272523fe256c,B,60,5,13,0.005,0.0,1.5,2.0,24,True,False,,44651,-46434.45929561026,-0.4643445929561026,-0.06383297056048652,-1.2195271902094753,0.0,0,-4.646706191387791,10,0.15982849804545582,22452,22199,-22358.51204623883,-24075.947249370838,3,8650
a1bdc35cbe03ea7464fd,B,60,8,21,0.01,0.003,2.0,4.0,12,True,False,,59755,-52571.547259511746,-0.5257154725951174,-0.04827436907800183,-0.9222805262532033,0.0,0,-5.095583528172442,10,0.16278071564764954,30169,29586,-22619.90469186565,-29951.642567646202,1,4417
a1bf7bbbcaeeb18c473c,A,15,8,34,0.0,0.0,2.5,2.0,24,True,False,,93817,-71084.00547805628,-0.7108400547805628,0.02675511594689838,0.5111557724472758,0.0,1,-7.063058923528501,10,0.14622940160408845,47297,46520,-34505.08244484176,-36578.92303321491,9,17720
a1c4ffb7537ef29c55af,B,60,8,21,0.01,0.0,2.5,2.0,24,True,False,,33979,-35536.900245699835,-0.3553690024569984,-0.016866527603638073,-0.322234557415191,0.0,0,-3.3832530405014496,10,0.1525093167092837,17190,16789,-13799.153328150178,-21737.746917549743,1,6876
a1c7f4076690112ce77a,B,60,8,34,0.0,0.003,2.0,3.0,24,True,False,,60489,-56558.030971541215,-0.5655803097154122,0.031751912584015274,0.6066194381580398,0.0,1,-5.632034681351644,10,0.14335076767674748,30366,30123,-27799.704754467322,-28758.32621707397,1,11903
a1ca31c13d9f56d6d18f,A,60,8,21,0.005,0.0,1.5,3.0,48,True,False,,29285,-20250.584991075542,-0.20250584991075543,0.01886721333743995,0.3604576046901664,0.0,2,-1.6727031168477304,10,0.18033071486263338,14964,14321,-8224.00039501659,-12026.584596059089,3,11349
a1dd4c7672eaf41b8fe0,A,15,3,34,0.01,0.003,1.5,2.0,48,True,False,,38594,-45172.0263719783,-0.451720263719783,-0.06427681846956854,-1.228006892606064,0.0,0,-4.517202637197794,10,0.1537965832576812,20036,18558,-22315.940468806813,-22856.085903171417,5,7865
a1e9f04d7c7936304c9f,B,60,3,13,0.005,0.0,2.5,3.0,48,True,False,,24754,-27074.731745820987,-0.27074731745820985,-0.03981315632507155,-0.7606292835843709,0.0,0,-2.72232090093457,10,0.15950609848344546,12392,12362,-9916.09941827016,-17158.632327550935,2,10718
a1f0dbc12dd48405a324,B,15,3,34,0.01,0.003,2.5,2.0,48,True,False,,28141,-26594.534435806072,-0.2659453443580607,-0.0024416812771688883,-0.04664825530109501,0.0,1,-2.6456566491880937,10,0.16837272170789389,14461,13680,-8973.174516566452,-17621.3599192396,0,8311
a203e4d976bb24d13f65,B,60,8,21,0.0,0.0,2.5,2.0,24,True,False,,65188,-60417.74723166098,-0.6041774723166098,-0.030868962107499627,-0.5897506929897586,0.0,0,-5.824177518892789,10,0.14539283863764685,32717,32471,-26673.388093373855,-33744.359138286636,2,12834
a20b9745e18ef8659f4e,B,60,8,21,0.01,0.003,2.5,2.0,12,True,False,,59755,-52067.98021313572,-0.5206798021313572,-0.03221167542733973,-0.6154031949464049,0.0,0,-5.046907896316384,10,0.16059464323135464,30169,29586,-21616.028115533518,-30451.952097601876,1,4417
a20f007186ae29ce5e53,A,60,5,13,0.0,0.003,2.5,4.0,24,True,False,,76669,-57135.116440992926,-0.5713511644099293,0.02044931101074904,0.3906835382982431,0.0,1,-5.174546237664731,10,0.16362087053815189,38131,38538,-23321.08994466542,-33814.02649632767,7,14407
a2139654a2fbffb4413a,A,60,5,13,0.01,0.0,1.5,3.0,48,True,False,,16772,-11837.503107147251,-0.11837503107147251,-0.07414796271162617,-1.4165948385526177,-1.4901987171587197,1,-1.1280419871409104,10,0.17366977187615856,8580,8192,725.8981488967112,-12563.401256043968,2,6518
a2335b91d93038c875db,B,60,3,34,0.0,0.0,1.5,4.0,12,True,False,,89809,-69111.7482384125,-0.6911174823841251,-0.08329440024745977,-1.59133728231735,0.0,0,-6.9112064304103304,10,0.15494831095812642,44763,45046,-34532.954065170845,-34578.79417324048,1,6014
a25261e81f4196923da7,A,15,8,34,0.01,0.003,1.5,4.0,24,True,False,,30509,-33300.86286976175,-0.33300862869761755,-0.03581647314699997,-0.6842727586801669,0.0,0,-3.328054388459626,10,0.15847959489189256,15938,14571,-12876.74968717407,-20424.11318258752,4,5541
a2534853c70e48d12e6d,B,15,5,13,0.01,0.0,2.0,2.0,12,True,False,,41532,-38814.9120211986,-0.388149120211986,-0.031580827309803855,-0.6033508585836713,0.0,0,-3.881491202119926,10,0.15837604335015695,21196,20336,-13416.592386642593,-25398.319634556796,1,4471
a2560b9432a0b80e0bc3,B,60,5,21,0.0,0.003,2.5,4.0,48,True,False,,34940,-41403.61052034228,-0.41403610520342277,-0.04078378852877481,-0.7791731857984691,0.0,0,-3.98014136295005,10,0.15418231902955495,17536,17404,-17164.005301648693,-24239.605218693807,2,15239
a25c97e2e016a2facea9,B,15,3,13,0.005,0.0,2.0,4.0,24,True,False,,56933,-48609.834351573576,-0.4860983435157358,-0.04255929697737892,-0.8130942270802246,0.0,0,-4.860983435157367,10,0.16279662747178505,28782,28151,-20091.14699770855,-28518.68735386514,1,11752
a2608b8e6e6a45d00f40,B,15,5,34,0.01,0.003,2.5,4.0,48,True,False,,26772,-26455.76103341296,-0.2645576103341296,-0.050912083725829976,-0.9726739938420587,0.0,0,-2.6145093385331064,10,0.17422333591983802,13874,12898,-8514.607398605609,-17941.153634807226,0,9968
a264d32d3b097aaa4b83,A,15,8,34,0.01,0.003,1.5,4.0,12,True,False,,47757,-46469.89903181772,-0.4646989903181772,-0.003878550345574429,-0.07409960030831317,0.0,0,-4.646989903181796,10,0.15721175300307585,24871,22886,-20957.085924909377,-25512.813106908616,4,4788
a282608330cce5ab8cba,B,60,8,21,0.005,0.003,2.5,3.0,24,True,False,,47003,-47699.14247210669,-0.47699142472106687,-0.039027868607975615,-0.7456263828149551,0.0,0,-4.539572065465018,10,0.15197853679970658,23835,23168,-19398.512810103293,-28300.629662003143,1,9472
a29255f2796c0be623ab,A,15,8,21,0.0,0.0,1.5,4.0,12,True,False,,157919,-86904.59518934082,-0.8690459518934082,-0.051338624872104256,-0.9808230509994675,0.0,0,-8.616114655947165,10,0.1376645999356179,80354,77565,-44939.76873709661,-41964.826452243105,8,16001
a29e6536802ec7dc7a14,B,60,5,13,0.01,0.0,1.5,2.0,48,True,False,,19635,-26588.899008727516,-0.2658889900872752,0.026419373962639655,0.5047414308444451,0.0,1,-2.5947370844316415,10,0.18238918593059697,9897,9738,-10975.458569246473,-15613.44043948092,2,7534
a2aa3bf14dbb8519b3dc,B,60,8,34,0.01,0.0,1.5,3.0,24,True,False,,36164,-38768.086281350086,-0.38768086281350084,-0.00925008267621147,-0.1767225813913232,0.0,0,-3.8042483351475624,10,0.14964242262310715,18526,17638,-19498.39110438444,-19269.69517696525,1,7040
a2bb8107848183704523,B,15,3,13,0.0,0.0,1.5,2.0,24,True,False,,123553,-78534.95945136948,-0.7853495945136948,-0.058662419436595184,-1.1207439496899292,0.0,0,-7.815240483551326,10,0.1694273641932122,61730,61823,-39175.2824762868,-39359.676975083865,2,19972
a2c0a17a5d7c501913b5,A,15,3,21,0.005,0.003,2.0,4.0,24,True,False,,50116,-50051.904504125574,-0.5005190450412558,-0.03205669351617619,-0.6124422696910862,0.0,0,-5.005190450412614,10,0.14451938910434164,25560,24556,-21717.98101527259,-28333.923488853343,7,10247
a2dd8980bbd07b2e95f1,A,60,3,21,0.01,0.0,1.5,3.0,12,True,False,,93143,-63512.190978351486,-0.6351219097835149,-0.03200095149057126,-0.6113773197872092,0.0,0,-6.3512190978351475,10,0.16570746072887613,47259,45884,-28292.052096912303,-35220.138881439714,5,7303
a2f67e2fd508a434d8a5,A,15,3,34,0.005,0.0,1.5,2.0,48,True,False,,58436,-56477.83867034918,-0.5647783867034918,-0.04679931155409954,-0.8940995918281426,0.0,0,-5.647783867034934,10,0.14077827753619315,30100,28336,-29211.445577909875,-27266.39309243931,9,12066
a300b7727cabe419b533,A,60,8,13,0.0,0.003,2.0,3.0,24,True,False,,74586,-54540.03343777482,-0.5454003343777483,-0.05177337671629649,-0.9891289733203432,0.0,0,-4.29883475847566,10,0.15923137594732456,37206,37380,-22537.189827515904,-32002.84361025921,7,13982
a3299e6b78e989b9042d,A,15,5,13,0.005,0.003,2.0,3.0,12,True,False,,50345,-51645.71925769724,-0.5164571925769724,-0.0935956340563329,-1.7881420779005643,0.0,0,-4.987999641529503,10,0.15767335183767747,25506,24839,-21673.21145339271,-29972.50780430478,5,5722
a33abb4ee6622f977826,B,15,8,21,0.005,0.003,1.5,3.0,12,True,False,,96062,-67633.82519294578,-0.6763382519294577,-0.050711622874158105,-0.9688441946483216,0.0,0,-6.482254279769522,10,0.15342320723516437,48840,47222,-29079.582801028053,-38554.242391917396,2,9844
a33b7cce33ed35e55741,A,60,8,34,0.005,0.0,2.5,4.0,12,True,False,,119546,-75448.76647517916,-0.7544876647517916,-0.015716908890965737,-0.3002711227486336,0.0,0,-7.404809033483492,10,0.16762494334766345,60338,59208,-31384.49818359514,-44064.26829158211,3,9027
a358592a641a3e1cec4f,A,60,5,21,0.01,0.0,2.0,3.0,48,True,False,,23974,-11677.821178685628,-0.11677821178685628,-0.035681423048662994,-0.6816926301742197,-1.3095518133406512,1,-1.0997122702640498,10,0.17760005371880305,12228,11746,920.6632257951558,-12598.484404480825,2,9627
a3645367ed73aae19f60,A,60,5,21,0.0,0.0,2.5,3.0,12,True,False,,155114,-82529.21770300873,-0.8252921770300873,-0.07709462787768777,-1.4728907975045842,0.0,0,-8.252921770300745,10,0.16560935442330058,77396,77718,-36493.18943607638,-46036.028266931375,8,11548
a3683839f84b76904879,A,15,3,13,0.0,0.003,2.5,2.0,12,True,False,,163776,-88286.34972022993,-0.8828634972022993,-0.05534437807699648,-1.0573528585227723,0.0,0,-8.627058742212938,10,0.14682040419236392,82048,81728,-44571.93179577175,-43714.41792445825,8,17189
a377a7c6d4d95cb487cb,A,15,8,21,0.0,0.0,2.0,4.0,24,True,False,,91783,-69375.17545956194,-0.6937517545956194,0.012746965616491367,0.24353043615988698,0.0,1,-6.919232610836641,10,0.1309369997756854,46720,45063,-35415.89594465367,-33959.27951490804,8,18550
a396097b52ad0bff5a79,A,60,3,21,0.01,0.003,2.5,2.0,24,True,False,,50120,-37240.29938398105,-0.3724029938398105,-0.04512567071901103,-0.8621247285699573,0.0,0,-3.107857208327215,10,0.16491963838188595,25388,24732,-14000.948343451355,-23239.351040529367,5,9473
a39c608b9a9573500ab6,A,15,5,21,0.005,0.003,2.5,4.0,24,True,False,,42699,-46186.183492209006,-0.46186183492209004,-0.03515037865783355,-0.6715470413329316,0.0,0,-4.6186183492208315,10,0.15525961822992457,21887,20812,-20123.055804918065,-26063.12768729068,7,9264
a3be90b6677091228bf5,B,60,5,13,0.0,0.0,1.5,2.0,24,True,False,,69403,-61533.13894863614,-0.6153313894863613,-0.05711218785467622,-1.0911268169030381,0.0,0,-6.153896879003668,10,0.14981836972649382,34567,34836,-30287.95686056561,-31245.182088070647,3,13187
a3bf4bd0e4ff3d0a6383,B,15,5,13,0.0,0.0,2.0,2.0,48,True,False,,82021,-63898.31292297331,-0.6389831292297331,-0.06871336186125397,-1.3127669350919093,0.0,0,-6.332119488793062,10,0.15147774638272835,41055,40966,-32818.75535803261,-31079.55756494027,3,21907
a3bf70622aca3a215706,B,15,5,34,0.005,0.003,1.5,4.0,48,True,False,,50846,-45751.68367899301,-0.4575168367899301,-0.0651743423569598,-1.2451540623981856,0.0,0,-4.549144231113341,10,0.1607223455378358,26065,24781,-19830.74287706942,-25920.940801924105,1,14779
a3c4ffffbaeef0881ebe,A,60,3,13,0.01,0.003,2.0,2.0,24,True,False,,36477,-32444.545854729306,-0.32444545854729306,-0.06877248145908704,-1.3138964134225999,0.0,0,-2.8538895670645914,10,0.16109786591012937,18494,17983,-9564.013032322202,-22880.532822407222,4,6887
a3e33b8b232fecd1bde5,A,15,8,21,0.01,0.003,2.0,4.0,48,True,False,,13210,-22855.65357552471,-0.2285565357552471,-0.027471330802538954,-0.524839038051498,0.0,0,-2.2710712674202425,10,0.1637964539730409,6692,6518,-6511.829092752799,-16343.824482771988,2,4344
a3f307abb71629e02317,B,60,3,21,0.0,0.003,1.5,2.0,48,True,False,,34650,-42143.84008704497,-0.4214384008704497,-0.009352445687394389,-0.1786782239740383,0.0,0,-3.9892043483427195,10,0.1579531430782285,17428,17222,-20328.813938461455,-21815.026148583343,2,13368
a40d34de6898883570f4,A,15,8,13,0.005,0.003,2.0,4.0,48,True,False,,16063,-32711.13577386354,-0.3271113577386354,-0.04965239926317333,-0.9486077559746151,0.0,0,-3.199749519922921,10,0.16366766675366703,8092,7971,-9528.266920461589,-23182.868853401927,2,5422
a42c4ab67e4aa632c047,B,15,5,34,0.01,0.0,2.0,3.0,24,True,False,,40187,-36341.58631220709,-0.36341586312207086,0.0025719780424602163,0.049137571506715536,0.0,1,-3.5931873557979492,10,0.17059841046972418,20811,19376,-14059.882932169961,-22281.703380036888,0,7966
a44c6eb4063a0a478b0c,B,15,5,13,0.01,0.0,2.0,3.0,12,True,False,,41326,-38973.464220064205,-0.389734642200642,-0.04014276714616547,-0.7669264894794093,0.0,0,-3.897346422006445,10,0.1628675209409962,21099,20227,-13579.907618575346,-25393.556601489177,1,4565
a450e2dddf37a38547fe,B,15,5,34,0.0,0.003,2.5,3.0,24,True,False,,91200,-66250.95310502307,-0.6625095310502307,0.014338878213282426,0.2739438836177969,0.0,1,-6.571879292976093,10,0.15694622588678547,45618,45582,-29495.680579916414,-36755.27252510617,1,19034
a469161a19bf72bafbd3,B,15,8,21,0.005,0.0,1.5,2.0,24,True,False,,69064,-55035.33183712145,-0.5503533183712145,-0.0447087877929601,-0.8541601914508292,0.0,0,-5.219375717729141,10,0.15066758594585353,35248,33816,-23669.840906292695,-31365.490930827917,2,11391
a4691d6d11bea13c2d44,A,15,8,21,0.01,0.003,2.5,2.0,12,True,False,,28317,-37103.99123914799,-0.3710399123914799,-0.07806329831862671,-1.4913972202936954,0.0,0,-3.710399123914793,10,0.1538811080457643,14210,14107,-15074.547241408465,-22029.44399773927,2,2960
a47a642be351adf21bde,A,15,3,21,0.005,0.003,2.0,4.0,12,True,False,,79244,-65002.92015278906,-0.6500292015278906,-0.08268104174688158,-1.5796190846174258,0.0,0,-6.500292015278913,10,0.14169690832406248,40490,38754,-30676.315827055223,-34326.604325734064,7,8745
a47b695e1b7909feb132,A,15,8,21,0.005,0.003,1.5,4.0,12,True,False,,60939,-57849.60529827015,-0.5784960529827015,-0.03446753524872631,-0.6585013363195246,0.0,0,-5.771170781227355,10,0.15742666903318578,31403,29536,-27648.876792785704,-30200.7285054842,5,6326
a48a5e8d5f1e9bef0ce0,B,15,8,13,0.01,0.0,2.5,2.0,48,True,False,,26280,-24732.700898354993,-0.24732700898354992,-0.0240020497532316,-0.45855851666953135,0.0,0,-2.326053035953051,10,0.17028219576816137,13548,12732,-7298.328412687337,-17434.372485667427,0,7783
a490b4a3e87b7ef6c3f7,B,15,8,21,0.005,0.0,2.5,2.0,24,True,False,,58446,-47354.81240553238,-0.47354812405532376,-0.03184240408772962,-0.6083482759090264,0.0,0,-4.51235452614213,10,0.15175070650914235,29754,28692,-17478.621373616563,-29876.191031915903,2,11532
a4a40827e5aab50918f9,A,15,5,21,0.01,0.0,2.5,3.0,48,True,False,,18356,-26694.530436974794,-0.26694530436974795,-0.05264653872149018,-1.0058107100065987,0.0,0,-2.669453043697474,10,0.15441820529928618,9336,9020,-9081.822614733168,-17612.707822241537,4,6026
a4a8437f62845e730a5b,B,60,5,34,0.01,0.0,2.5,2.0,24,True,False,,30346,-31456.51225534853,-0.3145651225534853,-0.03360131705306963,-0.6419522609282028,0.0,0,-3.125220448985234,10,0.1546707229651366,15574,14772,-14503.524716732383,-16952.987538616344,1,6115
a4be3475794b2bccfbc6,B,60,8,21,0.005,0.003,2.0,3.0,24,True,False,,47365,-49098.799178868256,-0.4909879917886826,-0.04542507257770881,-0.8678447930487865,0.0,0,-4.6174088413541,10,0.1542063763659299,24032,23333,-20672.36719341113,-28426.43198545726,1,9462
a4c176949fabf1cbcdf9,A,60,3,21,0.01,0.0,1.5,3.0,24,True,False,,50132,-39014.50408211431,-0.3901450408211431,-0.05991631419316511,-1.1446995753778972,0.0,0,-3.534085667671916,10,0.1592489041222657,25452,24680,-15769.198781710445,-23245.305300404216,5,9413
a4c5d8d49c9ba49a3b14,A,60,3,13,0.01,0.0,2.0,2.0,12,True,False,,65510,-54280.48807278465,-0.5428048807278465,-0.06328396287526958,-1.2090384131107876,0.0,0,-5.276096289520629,10,0.1590235953455166,33283,32227,-20157.310457250293,-34123.17761553409,4,5210
a4d4cff0f247de0bca6e,B,15,8,21,0.01,0.0,2.5,2.0,12,True,False,,50382,-40231.04956963037,-0.40231049569630367,-0.04891652071303127,-0.9345488160144296,0.0,0,-3.8570146763851363,10,0.16924519874014962,25803,24579,-11379.511494763763,-28851.538074866774,1,5653
a4e5a2cf3c1b4cdb1c11,B,60,3,34,0.0,0.003,2.0,2.0,48,True,False,,29392,-34230.88204291068,-0.34230882042910676,-0.011155058521497598,-0.21311709381366667,0.0,0,-3.378175968323492,10,0.1422954665909245,14685,14707,-17232.540621567245,-16998.34142134306,1,12006
a513f8221ad3f37b639c,A,15,3,21,0.01,0.0,2.0,2.0,24,True,False,,33742,-42166.28949045018,-0.4216628949045018,-0.0695284810513199,-1.328339765352174,0.0,0,-4.216628949045015,10,0.1630297294127419,17265,16477,-18793.903831960277,-23372.38565848995,4,5929
a5177dedfb89a26365aa,A,60,3,13,0.0,0.0,2.5,4.0,24,True,False,,81824,-60169.4015091836,-0.601694015091836,-0.03622837804808053,-0.6921421907657738,0.0,0,-5.39217985452547,10,0.14390473157759864,40768,41056,-26042.983074463013,-34126.41843472069,8,15106
a51c0b65d29c4919818a,B,60,5,13,0.005,0.0,2.5,2.0,48,True,False,,27006,-32475.54482073114,-0.3247554482073114,-0.026472447093991235,-0.505755391595206,0.0,1,-3.256940042146057,10,0.15685517568787968,13553,13453,-12921.033738634951,-19554.511082096316,3,11312
a52875fba3de4752f1b3,A,60,8,13,0.0,0.003,1.5,4.0,12,True,False,,139939,-81019.57807647507,-0.8101957807647506,-0.00940774652630329,-0.17973474501792258,0.0,0,-8.101957807647477,10,0.156009712745771,69779,70160,-35838.390355843585,-45181.18772063204,7,10063
a52e0bbff22b730d12be,B,15,8,13,0.005,0.003,2.5,4.0,24,True,False,,54601,-46427.32934217297,-0.4642732934217297,-0.02121296180004804,-0.40527306614251896,0.0,1,-4.4440452988392565,10,0.16617478904008642,27703,26898,-17455.83420890498,-28971.495133268065,1,11934
a53988141e530a0a228d,A,15,3,13,0.005,0.003,2.0,3.0,24,True,False,,44400,-50571.95381677179,-0.5057195381677179,-0.032373084219472166,-0.6184869055902306,0.0,0,-4.972457994605112,10,0.1517655995113413,22372,22028,-20678.311739060326,-29893.64207771108,4,8954
a5411f05e3a371cfb713,B,15,3,21,0.0,0.003,2.5,3.0,12,True,False,,159381,-85083.82301741665,-0.8508382301741665,-0.06869541503608714,-1.312424061478529,0.0,0,-8.020352377228823,10,0.1635625440884262,78995,80386,-37755.02450468182,-47328.79851273624,2,17497
a55bee4b72dad88e78ff,B,60,3,34,0.01,0.0,2.0,2.0,12,True,False,,45969,-42650.667512064,-0.42650667512064,-0.0249681218900495,-0.4770152989281105,0.0,0,-4.220058095680383,10,0.16151960069471533,23501,22468,-20353.824163253237,-22296.84334881052,1,3209
a575da5174831345fd09,B,15,8,13,0.005,0.0,1.5,4.0,48,True,False,,54589,-45582.118993244934,-0.45582118993244936,0.012152980304381743,0.23218236270596018,0.0,1,-4.030895438272456,10,0.1608028969205373,27911,26678,-19663.52055116899,-25918.59844207523,1,16043
a57bc09bfb77356f89f1,B,60,3,13,0.005,0.0,2.0,4.0,12,True,False,,66780,-57515.74406844875,-0.5751574406844875,-0.0902831981768482,-1.724858079280616,0.0,0,-5.75157440684487,10,0.1728576311564648,33388,33392,-26294.060748904747,-31221.68331954413,2,4401
a581a9f78a52806b3f6e,A,15,5,34,0.0,0.0,1.5,3.0,24,True,False,,102207,-73279.35068468099,-0.7327935068468099,-0.07574688449304696,-1.4471421962948543,0.0,0,-7.32793506846815,10,0.14486798007905452,51807,50400,-38615.094428759185,-34664.25625592217,9,17781
a5956e56b56a0fd7ea68,B,60,8,13,0.01,0.0,1.5,4.0,48,True,False,,20908,-28117.51497280115,-0.2811751497280115,-0.018848864804851418,-0.36010705646727026,0.0,0,-2.737398722342102,10,0.17539016174760075,10577,10331,-10067.228580223751,-18050.286392577473,2,8221
a5ca95a926b6d8a4a905,A,60,3,21,0.0,0.0,2.0,4.0,48,True,False,,47861,-31831.344354560555,-0.31831344354560553,-0.04764630510717283,-0.9102813809386185,-0.29534544719366884,1,-2.2755063737101398,10,0.17467018129679274,23998,23863,-11682.656623456685,-20148.6877311042,8,18194
a5dcc59589ec67f7f971,B,60,8,13,0.005,0.003,2.0,2.0,48,True,False,,29173,-34689.577729289995,-0.34689577729289994,-0.05636989592747944,-1.076945349546264,0.0,0,-3.437597014169468,10,0.14946532627488457,14716,14457,-13931.641264010119,-20757.936465279858,3,11827
a5ee7e555df4825924d8,A,60,5,34,0.005,0.003,2.5,2.0,24,True,False,,69530,-53784.834402714296,-0.537848344027143,-0.056866860506844585,-1.086439844503733,0.0,0,-4.6122713376195925,10,0.16365787591958697,34926,34604,-20041.36162445256,-33743.47277826133,7,12934
a605d7e59f12e5044943,A,60,3,13,0.01,0.003,2.0,3.0,48,True,False,,21603,-18341.43602458602,-0.1834143602458602,-0.06525265064584972,-1.2466501401567718,-0.6759150013901488,1,-1.6204367887706435,10,0.1704847104052551,10917,10686,-1412.4325007507691,-16929.00352383514,4,8304
a60b0c64e95cd0d12e09,B,15,5,13,0.01,0.0,2.0,2.0,48,True,False,,28279,-27382.881425321404,-0.27382881425321404,0.02662847036290475,0.5087362119624032,0.0,1,-2.6096199470054424,10,0.161496458506755,14549,13730,-9383.038452242505,-17999.84297307877,1,7588
a614ac5ba1cb0b8c2222,A,15,8,34,0.005,0.003,2.0,2.0,12,True,False,,81961,-66882.0967016312,-0.6688209670163121,-0.05195263135493043,-0.992553628382857,0.0,0,-6.688209670163149,10,0.14488718761178862,42269,39692,-32110.56290521789,-34771.53379641345,7,8332
a61a16e685a2028b8112,B,60,3,21,0.01,0.003,2.5,2.0,12,True,False,,44197,-42004.100129328835,-0.42004100129328836,-0.04686273248560447,-0.8953112470232488,0.0,0,-4.066982181292052,10,0.17222207188670374,22321,21876,-17026.953033714293,-24977.147095614277,1,3033
a62aad5d0c4b823722b8,A,60,8,21,0.0,0.003,2.5,4.0,12,True,False,,146310,-80468.77593140128,-0.8046877593140128,0.018096348519270722,0.34573025301784444,0.0,1,-7.917914652211717,10,0.17124115227111789,73157,73153,-34383.941622237566,-46084.834309163896,8,10748
a62bc8612281001b4abe,B,60,3,34,0.01,0.003,2.5,4.0,24,True,False,,26086,-26481.12246251805,-0.26481122462518053,-0.02421256708611168,-0.46258044466698156,0.0,0,-2.596749651020864,10,0.15451958640248106,13346,12740,-11196.494656536372,-15284.627805981692,1,5291
a630a7221a0271746908,B,15,5,21,0.01,0.0,2.5,4.0,12,True,False,,49378,-40956.985078885235,-0.40956985078885233,-0.061303417031276126,-1.1712001378903405,0.0,0,-3.913825376871805,10,0.17867340866687614,25219,24159,-11772.788913473125,-29184.196165411988,1,5731
a635773d69d07af34061,B,60,5,21,0.0,0.0,2.5,2.0,12,True,False,,110248,-77216.86243387591,-0.7721686243387591,-0.0674544140715586,-1.2887147713416294,0.0,0,-7.482488830142629,10,0.16195936708622732,55054,55194,-35323.920394437366,-41892.94203943857,2,7426
a63f5efb775169bfdd1b,B,60,3,13,0.0,0.0,1.5,4.0,48,True,False,,40132,-41214.81437359896,-0.41214814373598957,-0.02324912828022206,-0.44417397212514687,0.0,0,-4.083845608989234,10,0.14429706862869365,20132,20000,-20234.707318647044,-20980.107054951026,2,16168
a64b5da6af1028a82167,B,60,8,34,0.0,0.0,2.5,2.0,24,True,False,,60152,-56519.05000274158,-0.5651905000274158,-0.037433271472089184,-0.7151616473096422,0.0,0,-5.650426884746185,10,0.13963796083047528,30178,29974,-27678.819439927138,-28840.23056281451,1,11844
a650fc34b93c65ca61f4,A,15,8,34,0.005,0.003,1.5,4.0,12,True,False,,81609,-65753.0713923589,-0.6575307139235891,-0.07612398823025134,-1.4543467530781635,0.0,0,-6.5552457439482685,10,0.15160927329118834,42295,39314,-31834.47504766035,-33918.59634469823,7,8360
a65ab5c5823dc67fb6dd,B,60,3,21,0.0,0.003,2.0,2.0,24,True,False,,55214,-54191.14013852653,-0.5419114013852653,0.009571316329861579,0.1828597417270689,0.0,1,-5.178131339040411,10,0.15551636975801333,27577,27637,-24679.208550742867,-29511.931587783332,2,10902
a66069641d7ca8ffe020,B,60,8,34,0.005,0.003,2.0,2.0,12,True,False,,84146,-66155.6788269475,-0.661556788269475,-0.05441868243645772,-1.039667468142488,0.0,0,-6.615957140729096,10,0.15360795792131926,42897,41249,-32488.05766111118,-33667.62116583703,1,5930
a662c9700bb33aba1aac,B,15,3,21,0.01,0.0,2.5,3.0,24,True,False,,32559,-28571.677424784095,-0.285716774247841,-0.05803932287467971,-1.108839706589384,0.0,0,-2.7556324617920493,10,0.191487795327242,16770,15789,-7509.096698106325,-21062.58072667752,1,7148
a66e84f4e6ba5ce4c71f,A,15,3,13,0.005,0.0,2.5,3.0,12,True,False,,63396,-59235.04016902817,-0.5923504016902817,-0.07621889638523911,-1.4561599708332504,0.0,0,-5.833900141198714,10,0.16009867523157825,32014,31382,-25940.756761203564,-33294.28340782397,4,7404
a678d6ed7f59d47b5691,A,15,5,34,0.005,0.003,1.5,3.0,24,True,False,,59701,-55532.9019637856,-0.5553290196378561,-0.03584707605746881,-0.6848574264637372,0.0,0,-5.553290196378597,10,0.15053334333695184,30900,28801,-27932.95888856172,-27599.943075224717,9,10512
a67f6734773af7b3e094,B,15,5,21,0.01,0.003,1.5,4.0,12,True,False,,53767,-45205.38755691427,-0.45205387556914267,-0.031498757017894195,-0.6017829078583103,0.0,0,-4.363930684896271,10,0.17780579925322948,27552,26215,-15813.4853496266,-29391.902207287694,1,5654
a6811f641a655dbfbba7,A,15,8,13,0.0,0.003,1.5,2.0,48,True,False,,99707,-76385.54345846271,-0.7638554345846271,-0.0646372389777433,-1.234892716746298,0.0,0,-7.371442656813941,10,0.13618508700478765,49981,49726,-36877.942617985886,-39507.60084047824,7,20824
a68fc72a378d1d7fd929,A,15,3,13,0.0,0.003,1.5,2.0,48,True,False,,97939,-73870.64529940275,-0.7387064529940275,-0.020211306549445612,-0.3861364694496196,0.0,0,-7.257043529673001,10,0.13705434493043067,48758,49181,-36573.75154307699,-37296.893756326834,8,20101
a694a09985a02838a56e,B,60,8,13,0.005,0.0,1.5,3.0,48,True,False,,30505,-36519.07678996913,-0.3651907678996913,-0.0381386854391414,-0.7286385622271225,0.0,0,-3.6598312760629206,10,0.15165562076919156,15457,15048,-15541.031600331935,-20978.04518963734,3,12028
