cost_scenario,vwap_hours,stop_atr,take_atr,hold_hours,is_baseline,is_immediate_neighbor,threshold,rv_median,trades,expectancy_r,total_r,profit_factor_r,max_drawdown_r,best_5_share
round_trip_0_05pct,24,2.0,3.0,36,False,False,0.011212620517575989,0.03188585280881554,24,0.3120441323724283,7.489059176938278,2.0431112659113517,-2.0456280702293688,0.9875394729229094
round_trip_0_10pct,24,2.0,3.0,36,False,False,0.011212620517575989,0.03188585280881554,24,0.29541923685170823,7.090061684440998,1.9653613803086918,-2.081027125043657,1.0315129972929014
round_trip_0_12pct,24,2.0,3.0,36,False,False,0.011212620517575989,0.03188585280881554,24,0.2887692786434202,6.930462687442086,1.935230433583399,-2.0951867469693726,1.0505201165042712
round_trip_0_16pct,24,2.0,3.0,36,False,False,0.011212620517575989,0.03188585280881554,24,0.2754693622268442,6.611264693444261,1.8765497846040768,-2.123505990820803,1.0912873989837537
round_trip_0_05pct,24,2.0,3.0,48,False,False,0.011212620517575989,0.03188585280881554,24,0.27380451392399047,6.571308334175772,1.7998890814962754,-2.0456280702293697,1.12545952437183
round_trip_0_10pct,24,2.0,3.0,48,False,False,0.011212620517575989,0.03188585280881554,24,0.25717961840327047,6.172310841678491,1.736638717731585,-2.081027125043657,1.1848869842596048
round_trip_0_12pct,24,2.0,3.0,48,False,False,0.011212620517575989,0.03188585280881554,24,0.25052966019498246,6.012711844679579,1.7120253981982725,-2.0951867469693726,1.2108663541364422
round_trip_0_16pct,24,2.0,3.0,48,False,False,0.011212620517575989,0.03188585280881554,24,0.23722974377840647,5.6935138506817555,1.6639267140815475,-2.123505990820803,1.2681695722467117
round_trip_0_05pct,48,1.2,1.5,12,False,False,0.017587255115610878,0.03188585280881554,26,0.25692254872797693,6.6799862669274,1.681129981280652,-3.7644695620353996,0.9175266416682342
round_trip_0_10pct,48,1.2,1.5,12,False,False,0.017587255115610878,0.03188585280881554,26,0.2257657794865455,5.869910266650183,1.5781386622360278,-4.227952548429471,1.0235472875799754
round_trip_0_12pct,48,1.2,1.5,12,False,False,0.017587255115610878,0.03188585280881554,26,0.213303071789973,5.545879866539297,1.5388806491754785,-4.413345742987099,1.0746278357162
round_trip_0_16pct,48,1.2,1.5,12,False,False,0.017587255115610878,0.03188585280881554,26,0.18837765639682777,4.897819066317522,1.4634484967715933,-4.784132132102356,1.1970652838420177
round_trip_0_05pct,48,1.2,1.5,24,False,False,0.017587255115610878,0.03188585280881554,24,0.21868771761902406,5.248505222856577,1.4985859721634263,-4.675275456798218,1.1675538489841268
round_trip_0_10pct,48,1.2,1.5,24,False,False,0.017587255115610878,0.03188585280881554,24,0.18763082514101462,4.503139803384351,1.4146714771265805,-5.137770669520947,1.334906770426569
