scheme,cost_scenario,window,side,signal_time,entry_time,exit_time,entry,exit,exit_reason,gross_return,funding_return,cost_return,net_return,initial_risk_return,result_r
anchored_12m_3m,round_trip_0_16pct,12,long,2024-12-24T03:00:00+00:00,2024-12-24T04:00:00+00:00,2024-12-24T15:00:00+00:00,3395.66,3489.7949999999996,take,0.02772215121655286,-8.121e-05,0.0016,0.026040941216552857,0.02079161341241465,1.2524733266252361
rolling_12m_3m,round_trip_0_05pct,1,long,2022-02-21T01:00:00+00:00,2022-02-21T02:00:00+00:00,2022-02-21T11:00:00+00:00,2712.35,2651.429375,stop,-0.02246045864287416,0.0,0.0005,-0.02296045864287416,0.022460458642874208,-1.0222613441671007
rolling_12m_3m,round_trip_0_05pct,1,long,2022-02-24T18:00:00+00:00,2022-02-24T19:00:00+00:00,2022-02-24T20:00:00+00:00,2524.3,2644.191666666667,take,0.04749501511970333,0.0,0.0005,0.04699501511970333,0.03562126133977737,1.319296772549297
rolling_12m_3m,round_trip_0_05pct,2,long,2022-04-01T14:00:00+00:00,2022-04-01T15:00:00+00:00,2022-04-02T00:00:00+00:00,3420.51,3492.1725,take,0.020950823122867668,-0.0001,0.0005,0.020350823122867668,0.01571311734215072,1.2951486760858215
rolling_12m_3m,round_trip_0_05pct,2,long,2022-05-10T05:00:00+00:00,2022-05-10T06:00:00+00:00,2022-05-10T21:00:00+00:00,2403.27,2310.66125,stop,-0.038534475943194035,0.0,0.0005,-0.039034475943194036,0.038534475943194056,-1.0129753937937824
rolling_12m_3m,round_trip_0_05pct,2,long,2022-05-12T16:00:00+00:00,2022-05-12T17:00:00+00:00,2022-05-12T21:00:00+00:00,2024.63,1879.611875,stop,-0.0716269762870253,0.0,0.0005,-0.0721269762870253,0.07162697628702527,-1.0069806101823482
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-07T18:00:00+00:00,2022-06-07T19:00:00+00:00,2022-06-07T19:00:00+00:00,1806.52,1853.7583333333332,take,0.026148801747743367,0.0,0.0005,0.025648801747743366,0.019611601310807514,1.307838219901446
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-12T15:00:00+00:00,2022-06-12T16:00:00+00:00,2022-06-12T19:00:00+00:00,1525.2,1475.868125,stop,-0.0323445285864149,0.0,0.0005,-0.0328445285864149,0.032344528586414914,-1.0154585650758252
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-14T06:00:00+00:00,2022-06-14T07:00:00+00:00,2022-06-15T04:00:00+00:00,1233.6,1146.639375,stop,-0.07049337305447467,5.37e-05,0.0005,-0.07093967305447467,0.07049337305447471,-1.006331091571616
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-15T18:00:00+00:00,2022-06-15T19:00:00+00:00,2022-06-16T13:00:00+00:00,1171.49,1091.98875,stop,-0.06786336204320997,0.0,0.0005,-0.06836336204320997,0.06786336204320992,-1.0073677457901613
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-18T23:00:00+00:00,2022-06-19T00:00:00+00:00,2022-06-19T02:00:00+00:00,994.09,950.585625,stop,-0.04376301441519381,0.0,0.0005,-0.04426301441519381,0.043763014415193785,-1.0114251727556143
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-23T13:00:00+00:00,2022-06-23T14:00:00+00:00,2022-06-23T20:00:00+00:00,1107.46,1147.1108333333334,take,0.03580339997230908,0.0,0.0005,0.03530339997230908,0.026852549979231727,1.3147131277891075
rolling_12m_3m,round_trip_0_05pct,2,long,2022-06-28T08:00:00+00:00,2022-06-28T09:00:00+00:00,2022-06-28T14:00:00+00:00,1224.51,1198.755,stop,-0.02103290295710114,0.0,0.0005,-0.02153290295710114,0.021032902957101182,-1.023772277227721
rolling_12m_3m,round_trip_0_05pct,3,long,2022-07-13T14:00:00+00:00,2022-07-13T15:00:00+00:00,2022-07-13T23:00:00+00:00,1065.82,1101.7116666666666,take,0.03367516716393637,0.0,0.0005,0.03317516716393637,0.02525637537295224,1.313536351675569
rolling_12m_3m,round_trip_0_05pct,3,long,2022-07-19T08:00:00+00:00,2022-07-19T09:00:00+00:00,2022-07-20T09:00:00+00:00,1534.58,1549.49,time,0.009716013502065746,4.179e-05,0.0005,0.009257803502065745,0.03542663139099951,0.2613232796505112
rolling_12m_3m,round_trip_0_05pct,3,long,2022-07-21T16:00:00+00:00,2022-07-21T17:00:00+00:00,2022-07-22T08:00:00+00:00,1557.4,1619.5733333333333,take,0.03992123624844823,-0.0001,0.0005,0.03932123624844823,0.029940927186336178,1.3132938737579525
rolling_12m_3m,round_trip_0_05pct,3,long,2022-07-24T02:00:00+00:00,2022-07-24T03:00:00+00:00,2022-07-24T06:00:00+00:00,1565.32,1612.2949999999998,take,0.030009838243937326,0.0,0.0005,0.029509838243937325,0.022507378682953008,1.3111183963100932
rolling_12m_3m,round_trip_0_05pct,3,long,2022-08-05T01:00:00+00:00,2022-08-05T02:00:00+00:00,2022-08-05T11:00:00+00:00,1646.34,1688.8083333333332,take,0.025795603176338666,-0.0001,0.0005,0.025195603176338666,0.019346702382253965,1.3023202961683893
rolling_12m_3m,round_trip_0_05pct,3,long,2022-09-19T16:00:00+00:00,2022-09-19T17:00:00+00:00,2022-09-20T17:00:00+00:00,1350.62,1334.69,time,-0.011794583228443067,-2.77e-06,0.0005,-0.012297353228443067,0.02722638491951846,-0.4516704389802098
rolling_12m_3m,round_trip_0_05pct,3,long,2022-09-22T18:00:00+00:00,2022-09-22T19:00:00+00:00,2022-09-22T23:00:00+00:00,1302.13,1349.4825,take,0.03636541666346682,0.0,0.0005,0.03586541666346682,0.027274062497600084,1.3150008975238914
rolling_12m_3m,round_trip_0_05pct,3,long,2022-09-24T03:00:00+00:00,2022-09-24T04:00:00+00:00,2022-09-25T04:00:00+00:00,1320.92,1326.92,time,0.004542288707870323,8.115e-05,0.0005,0.004123438707870323,0.023902848015019868,0.17250825948770923
rolling_12m_3m,round_trip_0_05pct,3,long,2022-09-28T15:00:00+00:00,2022-09-28T16:00:00+00:00,2022-09-29T13:00:00+00:00,1331.25,1300.189375,stop,-0.02333192488262914,-2.427000000000001e-05,0.0005,-0.02385619488262914,0.02333192488262912,-1.0224700706280065
rolling_12m_3m,round_trip_0_05pct,4,long,2022-11-07T19:00:00+00:00,2022-11-07T20:00:00+00:00,2022-11-07T21:00:00+00:00,1599.9,1575.3425,stop,-0.01534939683730241,0.0,0.0005,-0.01584939683730241,0.01534939683730236,-1.032574569887003
rolling_12m_3m,round_trip_0_05pct,4,long,2022-11-08T16:00:00+00:00,2022-11-08T17:00:00+00:00,2022-11-08T17:00:00+00:00,1545.29,1500.5925,stop,-0.02892499142555771,0.0,0.0005,-0.02942499142555771,0.02892499142555765,-1.0172860898260552
rolling_12m_3m,round_trip_0_05pct,4,long,2022-11-10T08:00:00+00:00,2022-11-10T09:00:00+00:00,2022-11-10T13:00:00+00:00,1215.35,1310.0025,take,0.07788085736619088,0.0,0.0005,0.07738085736619088,0.05841064302464313,1.3247732495179743
rolling_12m_3m,round_trip_0_05pct,4,long,2022-11-11T23:00:00+00:00,2022-11-12T00:00:00+00:00,2022-11-12T05:00:00+00:00,1288.67,1238.113125,stop,-0.039231824283951666,0.0,0.0005,-0.03973182428395167,0.039231824283951694,-1.0127447552879794
rolling_12m_3m,round_trip_0_05pct,5,long,2023-02-17T19:00:00+00:00,2023-02-17T20:00:00+00:00,2023-02-17T22:00:00+00:00,1706.43,1679.486875,stop,-0.015789176819441808,0.0,0.0005,-0.01628917681944181,0.015789176819441756,-1.0316672620566505
rolling_12m_3m,round_trip_0_05pct,5,long,2023-03-23T14:00:00+00:00,2023-03-23T15:00:00+00:00,2023-03-23T15:00:00+00:00,1803.89,1843.069166666667,take,0.02171926595671958,0.0,0.0005,0.02121926595671958,0.016289449467539605,1.3026386188805057
rolling_12m_3m,round_trip_0_05pct,6,long,2023-04-27T15:00:00+00:00,2023-04-27T16:00:00+00:00,2023-04-28T16:00:00+00:00,1899.14,1892.42,time,-0.0035384437166295912,0.0,0.0005,-0.004038443716629592,0.023817359436376466,-0.16955883490852644
rolling_12m_3m,round_trip_0_05pct,6,long,2023-06-06T14:00:00+00:00,2023-06-06T15:00:00+00:00,2023-06-06T16:00:00+00:00,1837.93,1864.595,take,0.014508169516793235,0.0,0.0005,0.014008169516793234,0.01088112713759502,1.2873822113882003
rolling_12m_3m,round_trip_0_05pct,6,long,2023-06-15T18:00:00+00:00,2023-06-15T19:00:00+00:00,2023-06-16T14:00:00+00:00,1668.6,1646.27875,stop,-0.013377232410403894,0.00013204000000000002,0.0005,-0.013745192410403895,0.013377232410403962,-1.0275064369602906
rolling_12m_3m,round_trip_0_05pct,7,long,2023-07-01T03:00:00+00:00,2023-07-01T04:00:00+00:00,2023-07-02T04:00:00+00:00,1919.72,1912.92,time,-0.003542183235055063,-0.00030000000000000003,0.0005,-0.004342183235055063,0.016608541870689473,-0.2614427725722322
rolling_12m_3m,round_trip_0_05pct,8,long,2023-10-06T14:00:00+00:00,2023-10-06T15:00:00+00:00,2023-10-06T19:00:00+00:00,1633.51,1653.2066666666667,take,0.012057879453855058,-5.905e-05,0.0005,0.011498829453855058,0.009043409590391249,1.2715148350764438
rolling_12m_3m,round_trip_0_05pct,8,long,2023-11-10T14:00:00+00:00,2023-11-10T15:00:00+00:00,2023-11-11T01:00:00+00:00,2080.99,2034.0749999999998,stop,-0.022544558118972158,-0.0002626,0.0005,-0.02330715811897216,0.022544558118972217,-1.0338263449642946
rolling_12m_3m,round_trip_0_05pct,8,long,2023-11-13T17:00:00+00:00,2023-11-13T18:00:00+00:00,2023-11-13T21:00:00+00:00,2081.85,2053.77,stop,-0.01348800345846235,0.0,0.0005,-0.01398800345846235,0.013488003458462417,-1.0370699786324737
rolling_12m_3m,round_trip_0_05pct,8,long,2023-11-15T13:00:00+00:00,2023-11-15T14:00:00+00:00,2023-11-15T19:00:00+00:00,2014.1,2052.3266666666664,take,0.018979527663306905,-0.0001,0.0005,0.018379527663306906,0.014234645747480259,1.2911826531798554
rolling_12m_3m,round_trip_0_05pct,8,long,2023-11-22T06:00:00+00:00,2023-11-22T07:00:00+00:00,2023-11-22T13:00:00+00:00,1994.63,2039.2866666666669,take,0.022388446311680132,-0.0001,0.0005,0.021788446311680133,0.016791334733760155,1.2976006170535648
rolling_12m_3m,round_trip_0_05pct,8,long,2023-11-22T15:00:00+00:00,2023-11-22T16:00:00+00:00,2023-11-22T19:00:00+00:00,2033.87,2079.0533333333333,take,0.02221544805387432,-0.0001,0.0005,0.02161544805387432,0.01666158604040573,1.2973223558342564
rolling_12m_3m,round_trip_0_05pct,8,long,2023-12-07T14:00:00+00:00,2023-12-07T15:00:00+00:00,2023-12-07T15:00:00+00:00,2267.52,2300.7891666666665,take,0.014672049934142395,0.0,0.0005,0.014172049934142394,0.01100403745060683,1.2878954654376298
rolling_12m_3m,round_trip_0_05pct,8,long,2023-12-07T17:00:00+00:00,2023-12-07T18:00:00+00:00,2023-12-07T21:00:00+00:00,2336.97,2376.025833333333,take,0.016712167179438797,0.0,0.0005,0.016212167179438797,0.012534125384579169,1.293442237252928
rolling_12m_3m,round_trip_0_05pct,8,long,2023-12-07T22:00:00+00:00,2023-12-07T23:00:00+00:00,2023-12-08T04:00:00+00:00,2351.39,2392.1699999999996,take,0.017342933328796883,-0.00022693,0.0005,0.016616003328796883,0.013007199996597737,1.2774465936668224
rolling_12m_3m,round_trip_0_05pct,8,long,2023-12-08T05:00:00+00:00,2023-12-08T06:00:00+00:00,2023-12-08T13:00:00+00:00,2377.69,2345.030625,stop,-0.01373575823593498,-0.00012399,0.0005,-0.01435974823593498,0.013735758235934871,-1.0454281437749577
rolling_12m_3m,round_trip_0_05pct,8,long,2023-12-21T17:00:00+00:00,2023-12-21T18:00:00+00:00,2023-12-22T06:00:00+00:00,2234.93,2278.2891666666665,take,0.019400682198845942,-0.00044152,0.0005,0.01845916219884594,0.0145505116491344,1.2686263303973964
rolling_12m_3m,round_trip_0_05pct,8,long,2023-12-22T12:00:00+00:00,2023-12-22T13:00:00+00:00,2023-12-23T13:00:00+00:00,2296.28,2296.35,time,3.0484087306215102e-05,-0.00069681,0.0005,-0.0011663259126937849,0.016652204870486163,-0.07004032929963189
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-09T21:00:00+00:00,2024-01-09T22:00:00+00:00,2024-01-09T22:00:00+00:00,2317.94,2372.2183333333332,take,0.023416625681999204,0.0,0.0005,0.022916625681999203,0.017562469261499403,1.3048635326148146
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-09T23:00:00+00:00,2024-01-10T00:00:00+00:00,2024-01-10T09:00:00+00:00,2344.33,2404.0533333333333,take,0.02547565118107653,-0.0002,0.0005,0.02477565118107653,0.01910673838580743,1.2966970437759275
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-10T10:00:00+00:00,2024-01-10T11:00:00+00:00,2024-01-10T12:00:00+00:00,2401.19,2345.9187500000003,stop,-0.023018274272339823,0.0,0.0005,-0.023518274272339823,0.023018274272339944,-1.0217218716783085
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-10T13:00:00+00:00,2024-01-10T14:00:00+00:00,2024-01-10T15:00:00+00:00,2378.62,2455.3933333333334,take,0.03227641797905245,0.0,0.0005,0.03177641797905245,0.024207313484289204,1.3126784184323335
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-10T16:00:00+00:00,2024-01-10T17:00:00+00:00,2024-01-10T20:00:00+00:00,2408.55,2490.8525,take,0.03417097423761173,0.0,0.0005,0.03367097423761173,0.02562823067820886,1.3138235979060953
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-12T11:00:00+00:00,2024-01-12T12:00:00+00:00,2024-01-12T14:00:00+00:00,2648.23,2715.1875,take,0.025283868848249513,0.0,0.0005,0.024783868848249513,0.018962901636187142,1.306966060560803
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-12T15:00:00+00:00,2024-01-12T16:00:00+00:00,2024-01-12T17:00:00+00:00,2648.4,2598.24125,stop,-0.018939265216734613,-0.0001,0.0005,-0.019539265216734613,0.01893926521673459,-1.0316802153163718
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-13T17:00:00+00:00,2024-01-13T18:00:00+00:00,2024-01-14T18:00:00+00:00,2555.76,2532.42,time,-0.009132312893229466,-0.0002,0.0005,-0.009832312893229467,0.015225901493097962,-0.6457622819697437
rolling_12m_3m,round_trip_0_05pct,9,long,2024-01-19T13:00:00+00:00,2024-01-19T14:00:00+00:00,2024-01-19T15:00:00+00:00,2497.68,2469.706875,stop,-0.011199643268953619,0.0,0.0005,-0.011699643268953619,0.011199643268953572,-1.044644279107183
rolling_12m_3m,round_trip_0_05pct,9,long,2024-02-01T17:00:00+00:00,2024-02-01T18:00:00+00:00,2024-02-02T18:00:00+00:00,2304.04,2293.62,time,-0.004522490928976941,-0.00023678000000000002,0.0005,-0.00525927092897694,0.01198709657818441,-0.43874435270242235
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-01T14:00:00+00:00,2024-03-01T15:00:00+00:00,2024-03-02T15:00:00+00:00,3419.57,3421.37,time,0.0005263819720022767,-0.00101302,0.0005,-0.0009866380279977232,0.01892946335357955,-0.05212181716768798
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-06T04:00:00+00:00,2024-03-06T05:00:00+00:00,2024-03-06T08:00:00+00:00,3652.93,3832.170833333333,take,0.04906768904231207,0.0,0.0005,0.04856768904231207,0.0368007667817341,1.319746659909772
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-06T12:00:00+00:00,2024-03-06T13:00:00+00:00,2024-03-07T13:00:00+00:00,3821.53,3810.23,time,-0.0029569308627697133,-0.00115379,0.0005,-0.004610720862769714,0.03978200485146,-0.11589966066279085
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-15T23:00:00+00:00,2024-03-16T00:00:00+00:00,2024-03-16T18:00:00+00:00,3745.01,3629.549375,stop,-0.0308305251521358,-0.0007526,0.0005,-0.0320831251521358,0.030830525152135763,-1.0406285651580367
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-17T10:00:00+00:00,2024-03-17T11:00:00+00:00,2024-03-18T11:00:00+00:00,3598.74,3600.76,time,0.000561307568760272,-0.00074073,0.0005,-0.000679422431239728,0.022342542111961402,-0.030409361111866918
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-20T17:00:00+00:00,2024-03-20T18:00:00+00:00,2024-03-20T20:00:00+00:00,3301.75,3454.423333333333,take,0.046240125186138625,0.0,0.0005,0.045740125186138625,0.034680093889604,1.3189158406474233
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-22T03:00:00+00:00,2024-03-22T04:00:00+00:00,2024-03-22T10:00:00+00:00,3524.94,3450.5212500000002,stop,-0.02111206148189748,-0.00023317,0.0005,-0.021845231481897483,0.02111206148189757,-1.0347275419138282
rolling_12m_3m,round_trip_0_05pct,9,long,2024-03-23T07:00:00+00:00,2024-03-23T08:00:00+00:00,2024-03-24T08:00:00+00:00,3367.61,3379.66,time,0.003578205314748395,-0.00057039,0.0005,0.002507815314748395,0.021777499472919928,0.115156256477785
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-05T18:00:00+00:00,2024-04-05T19:00:00+00:00,2024-04-06T19:00:00+00:00,3329.19,3350.79,time,0.006488064664377902,-0.00036732,0.0005,0.005620744664377902,0.017719024747761453,0.31721523867096596
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-13T15:00:00+00:00,2024-04-13T16:00:00+00:00,2024-04-13T17:00:00+00:00,3273.12,3195.726875,stop,-0.02364506189812776,0.0,0.0005,-0.024145061898127762,0.023645061898127796,-1.021146064330648
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-14T05:00:00+00:00,2024-04-14T06:00:00+00:00,2024-04-15T06:00:00+00:00,3072.18,3218.523333333333,take,0.04763501270541881,-0.00030000000000000003,0.0005,0.04683501270541881,0.03572625952906405,1.3109408407929624
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-18T03:00:00+00:00,2024-04-18T04:00:00+00:00,2024-04-18T06:00:00+00:00,3023.94,2961.4750000000004,stop,-0.020656825201558093,0.0,0.0005,-0.021156825201558094,0.020656825201558204,-1.0242050748419063
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-18T10:00:00+00:00,2024-04-18T11:00:00+00:00,2024-04-19T01:00:00+00:00,3010.06,2945.500625,stop,-0.021447869809904097,-6.353e-05,0.0005,-0.022011399809904096,0.02144786980990411,-1.0262744041713532
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-27T13:00:00+00:00,2024-04-27T14:00:00+00:00,2024-04-27T17:00:00+00:00,3149.61,3197.266666666667,take,0.015130973887772292,-2.355e-05,0.0005,0.014607423887772291,0.011348230415829254,1.287198387106848
rolling_12m_3m,round_trip_0_05pct,10,long,2024-04-27T18:00:00+00:00,2024-04-27T19:00:00+00:00,2024-04-28T02:00:00+00:00,3255.18,3310.115,take,0.01687617889026094,-9.322e-05,0.0005,0.016282958890260938,0.012657134167695792,1.2864649038657714
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-01T18:00:00+00:00,2024-05-01T19:00:00+00:00,2024-05-01T19:00:00+00:00,2988.2,2921.6706249999997,stop,-0.02226403018539591,0.0,0.0005,-0.02276403018539591,0.02226403018539587,-1.0224577489266977
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-01T21:00:00+00:00,2024-05-01T22:00:00+00:00,2024-05-02T01:00:00+00:00,2966.4,2898.63625,stop,-0.022843766855447756,8.6e-07,0.0005,-0.023342906855447758,0.022843766855447655,-1.0218501617162614
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-07T08:00:00+00:00,2024-05-07T09:00:00+00:00,2024-05-07T11:00:00+00:00,3118.05,3070.1843750000003,stop,-0.01535114093744483,0.0,0.0005,-0.01585114093744483,0.015351140937444902,-1.0325708689691144
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-09T17:00:00+00:00,2024-05-09T18:00:00+00:00,2024-05-09T22:00:00+00:00,3002.75,3054.7166666666667,take,0.017306358060666716,0.0,0.0005,0.016806358060666715,0.012979768545499946,1.2948118451999238
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-21T23:00:00+00:00,2024-05-22T00:00:00+00:00,2024-05-22T11:00:00+00:00,3792.33,3715.689375,stop,-0.020209376557419834,-0.00027641000000000005,0.0005,-0.020985786557419835,0.020209376557419844,-1.0384183053739444
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-23T21:00:00+00:00,2024-05-23T22:00:00+00:00,2024-05-24T05:00:00+00:00,3844.36,3731.1018750000003,stop,-0.029460853041858637,-0.0001,0.0005,-0.030060853041858637,0.02946085304185873,-1.0203660090611568
rolling_12m_3m,round_trip_0_05pct,10,long,2024-05-27T06:00:00+00:00,2024-05-27T07:00:00+00:00,2024-05-27T15:00:00+00:00,3896.29,3963.205,take,0.017174029653850287,-0.0001,0.0005,0.016574029653850287,0.012880522240387658,1.2867513711425003
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-14T07:00:00+00:00,2024-06-14T08:00:00+00:00,2024-06-14T14:00:00+00:00,3515.84,3472.2268750000003,stop,-0.012404752491580906,-0.0001,0.0005,-0.013004752491580906,0.012404752491580918,-1.0483685587767435
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-14T21:00:00+00:00,2024-06-14T22:00:00+00:00,2024-06-15T12:00:00+00:00,3503.04,3561.4816666666666,take,0.016683128558813598,-0.0002,0.0005,0.0159831285588136,0.012512346419110245,1.2773885907124813
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-15T13:00:00+00:00,2024-06-15T14:00:00+00:00,2024-06-16T14:00:00+00:00,3568.2,3578.26,time,0.0028193486912169163,-0.0002,0.0005,0.0021193486912169162,0.0131964295723334,0.16060015927794413
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-18T20:00:00+00:00,2024-06-18T21:00:00+00:00,2024-06-19T01:00:00+00:00,3460.67,3537.576666666667,take,0.022223056999559843,0.0,0.0005,0.021723056999559842,0.01666729274966984,1.30333446024041
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-21T18:00:00+00:00,2024-06-21T19:00:00+00:00,2024-06-22T08:00:00+00:00,3521.93,3473.99375,stop,-0.013610790106560855,-0.00010401,0.0005,-0.014214800106560855,0.013610790106560876,-1.0443772914923453
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-24T21:00:00+00:00,2024-06-24T22:00:00+00:00,2024-06-25T22:00:00+00:00,3351.21,3401.76,time,0.015084103950513406,-0.00030000000000000003,0.0005,0.014284103950513405,0.01905356572700609,0.7496814063662343
rolling_12m_3m,round_trip_0_05pct,10,long,2024-06-26T19:00:00+00:00,2024-06-26T20:00:00+00:00,2024-06-26T23:00:00+00:00,3407.32,3374.6218750000003,stop,-0.009596435028115913,0.0,0.0005,-0.010096435028115913,0.009596435028115947,-1.0521026817286887
rolling_12m_3m,round_trip_0_05pct,11,long,2024-07-05T15:00:00+00:00,2024-07-05T16:00:00+00:00,2024-07-06T16:00:00+00:00,2989.97,3049.64,time,0.019956721973799052,-0.00026374,0.0005,0.019192981973799053,0.02907596062836749,0.6600979489246429
rolling_12m_3m,round_trip_0_05pct,11,long,2024-07-08T10:00:00+00:00,2024-07-08T11:00:00+00:00,2024-07-08T14:00:00+00:00,3013.07,2953.0150000000003,stop,-0.01993149843846964,0.0,0.0005,-0.020431498438469642,0.019931498438469707,-1.0250859212388612
rolling_12m_3m,round_trip_0_05pct,11,long,2024-07-08T18:00:00+00:00,2024-07-08T19:00:00+00:00,2024-07-09T08:00:00+00:00,2990.16,3092.975,take,0.03438444765497506,-5.681e-05,0.0005,0.03382763765497506,0.025788335741231235,1.3117417887843894
rolling_12m_3m,round_trip_0_05pct,11,long,2024-07-23T11:00:00+00:00,2024-07-23T12:00:00+00:00,2024-07-23T13:00:00+00:00,3514.54,3466.73375,stop,-0.013602420231381696,0.0,0.0005,-0.014102420231381696,0.013602420231381633,-1.0367581644659478
rolling_12m_3m,round_trip_0_05pct,11,long,2024-07-30T12:00:00+00:00,2024-07-30T13:00:00+00:00,2024-07-30T14:00:00+00:00,3353.0,3309.2712500000002,stop,-0.01304167909334919,0.0,0.0005,-0.01354167909334919,0.013041679093349228,-1.0383386216162107
rolling_12m_3m,round_trip_0_05pct,11,long,2024-08-05T15:00:00+00:00,2024-08-05T16:00:00+00:00,2024-08-06T16:00:00+00:00,2448.96,2529.46,time,0.03287109630210372,0.00019819,0.0005,0.03256928630210372,0.06557783712269695,0.49665081574993364
rolling_12m_3m,round_trip_0_05pct,11,long,2024-08-12T10:00:00+00:00,2024-08-12T11:00:00+00:00,2024-08-12T14:00:00+00:00,2639.81,2713.01,take,0.027729268394316442,0.0,0.0005,0.02722926839431644,0.020796951295737207,1.3092913479052903
rolling_12m_3m,round_trip_0_05pct,11,long,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,2024-08-12T23:00:00+00:00,2654.13,2744.9875,take,0.03423249803136996,0.0,0.0005,0.03373249803136996,0.025674373523527493,1.3138586614570424
rolling_12m_3m,round_trip_0_05pct,11,long,2024-08-28T09:00:00+00:00,2024-08-28T10:00:00+00:00,2024-08-28T13:00:00+00:00,2539.54,2483.158125,stop,-0.022201609346574558,0.0,0.0005,-0.02270160934657456,0.02220160934657457,-1.0225208899136464
rolling_12m_3m,round_trip_0_05pct,11,long,2024-08-28T16:00:00+00:00,2024-08-28T17:00:00+00:00,2024-08-29T15:00:00+00:00,2513.35,2593.3508333333334,take,0.03183035921512456,-1.16e-05,0.0005,0.03131875921512456,0.02387276941134342,1.311903058898692
rolling_12m_3m,round_trip_0_05pct,11,long,2024-08-31T09:00:00+00:00,2024-08-31T10:00:00+00:00,2024-09-01T02:00:00+00:00,2513.06,2480.8312499999997,stop,-0.012824504786992819,-0.0001231,0.0005,-0.013447604786992818,0.01282450478699278,-1.048586671403641
rolling_12m_3m,round_trip_0_05pct,11,long,2024-09-07T07:00:00+00:00,2024-09-07T08:00:00+00:00,2024-09-08T08:00:00+00:00,2287.03,2295.4,time,0.003659768345845915,-0.00010567,0.0005,0.003054098345845915,0.021607445026956308,0.14134472363742143
rolling_12m_3m,round_trip_0_05pct,11,long,2024-09-20T16:00:00+00:00,2024-09-20T17:00:00+00:00,2024-09-21T17:00:00+00:00,2546.1,2568.59,time,0.008833117316680461,-0.00011200999999999999,0.0005,0.008221107316680461,0.014610335414948331,0.5626912102421117
rolling_12m_3m,round_trip_0_05pct,12,long,2024-10-08T21:00:00+00:00,2024-10-08T22:00:00+00:00,2024-10-09T18:00:00+00:00,2455.39,2420.2687499999997,stop,-0.014303735862734701,-0.0002364,0.0005,-0.015040135862734701,0.014303735862734616,-1.0514830535929163
rolling_12m_3m,round_trip_0_05pct,12,long,2024-11-23T16:00:00+00:00,2024-11-23T17:00:00+00:00,2024-11-24T11:00:00+00:00,3416.36,3358.301875,stop,-0.016994147279560723,-0.00023721,0.0005,-0.017731357279560725,0.016994147279560674,-1.043380228961927
rolling_12m_3m,round_trip_0_05pct,12,long,2024-11-25T20:00:00+00:00,2024-11-25T21:00:00+00:00,2024-11-25T21:00:00+00:00,3504.59,3428.0281250000003,stop,-0.021846171734782094,0.0,0.0005,-0.022346171734782094,0.021846171734782094,-1.0228873052024914
rolling_12m_3m,round_trip_0_05pct,12,long,2024-11-27T04:00:00+00:00,2024-11-27T05:00:00+00:00,2024-11-27T13:00:00+00:00,3403.71,3490.8166666666666,take,0.025591682801022086,-0.00020895,0.0005,0.024882732801022087,0.019193762100766495,1.2963968538522421
