breadth,config_id,family,lookback_days,rebalance,timeframe,volatility_target,weighting,observations,compounded_net_return,annualized_return,sharpe,sortino,calmar,max_drawdown,turnover,cost_drag,funding_return,active_days,hard_violation_count,stress_compounded_net_return,stress_sharpe,positive_outer_fold_share,median_outer_sharpe,median_outer_calmar
top4,c210a44c10412af7a747,A,14,3d,1d,0.15,capped_rank,2192,1.418977714616203,0.15845803561672156,1.257714779107453,1.8506609256761806,1.017438258990349,-0.15574216343502434,74.55652127994338,0.052189564895960376,-0.028903042115622633,681,0,1.3655003190592345,1.2274752982669628,0.8,1.2562105314659207,1.3115293156321925
top4,66337b2b66f09a6dbc90,A,14,3d,30m,0.1,capped_rank,2192,0.8315376884947836,0.10601922850000078,1.2597671612609376,1.8513881582191245,0.9797629100710372,-0.10820906508117756,50.607849782942566,0.035425494848059805,-0.018590298572891645,683,0,0.8039491748214269,1.229227084726135,0.8,1.2562105314659204,1.2828659117972012
top4,0d30e6b50663f52be89c,A,14,3d,1h,0.1,capped_rank,2192,0.8315376884947836,0.10601922850000078,1.2597671612609376,1.8513881582191245,0.9797629100710372,-0.10820906508117756,50.607849782942566,0.035425494848059805,-0.018590298572891645,683,0,0.8039491748214269,1.229227084726135,0.8,1.2562105314659204,1.2828659117972012
top4,e09bc597d5a99abfba39,A,14,3d,2h,0.1,capped_rank,2192,0.8315376884947836,0.10601922850000078,1.2597671612609376,1.8513881582191245,0.9797629100710372,-0.10820906508117756,50.607849782942566,0.035425494848059805,-0.018590298572891645,683,0,0.8039491748214269,1.229227084726135,0.8,1.2562105314659204,1.2828659117972012
top4,2415876d29deb34faa17,A,14,3d,4h,0.1,capped_rank,2192,0.8315376884947836,0.10601922850000078,1.2597671612609376,1.8513881582191245,0.9797629100710372,-0.10820906508117756,50.607849782942566,0.035425494848059805,-0.018590298572891645,683,0,0.8039491748214269,1.229227084726135,0.8,1.2562105314659204,1.2828659117972012
top4,eec796dd923a5367e9f4,A,14,3d,1d,0.1,capped_rank,2192,0.8315376884947836,0.10601922850000078,1.2597671612609376,1.8513881582191245,0.9797629100710372,-0.10820906508117756,50.607849782942566,0.035425494848059805,-0.018590298572891645,683,0,0.8039491748214269,1.229227084726135,0.8,1.2562105314659204,1.2828659117972012
top20pct,c82c8583de5fe3984b4f,A,7,3d,30m,0.15,capped_rank,2192,1.09112293134906,0.13070125594771653,0.9875586127538163,1.5736800904583788,0.5849053957177235,-0.22345708708557244,108.35880101948702,0.07585116071364091,-0.031006927478966242,688,0,1.0242337849915377,0.9468551023113602,0.8,1.2504075896988265,1.2405955471209071
top20pct,49ce2ef7edd2b7e6f460,A,7,3d,1h,0.15,capped_rank,2192,1.09112293134906,0.13070125594771653,0.9875586127538163,1.5736800904583788,0.5849053957177235,-0.22345708708557244,108.35880101948702,0.07585116071364091,-0.031006927478966242,688,0,1.0242337849915377,0.9468551023113602,0.8,1.2504075896988265,1.2405955471209071
top20pct,cea55920bd03288c37c6,A,7,3d,2h,0.15,capped_rank,2192,1.09112293134906,0.13070125594771653,0.9875586127538163,1.5736800904583788,0.5849053957177235,-0.22345708708557244,108.35880101948702,0.07585116071364091,-0.031006927478966242,688,0,1.0242337849915377,0.9468551023113602,0.8,1.2504075896988265,1.2405955471209071
top20pct,0f1e1d4d9ed8c3245a20,A,7,3d,4h,0.15,capped_rank,2192,1.09112293134906,0.13070125594771653,0.9875586127538163,1.5736800904583788,0.5849053957177235,-0.22345708708557244,108.35880101948702,0.07585116071364091,-0.031006927478966242,688,0,1.0242337849915377,0.9468551023113602,0.8,1.2504075896988265,1.2405955471209071
top20pct,fd54ffe638df73a01426,A,7,3d,1d,0.15,capped_rank,2192,1.09112293134906,0.13070125594771653,0.9875586127538163,1.5736800904583788,0.5849053957177235,-0.22345708708557244,108.35880101948702,0.07585116071364091,-0.031006927478966242,688,0,1.0242337849915377,0.9468551023113602,0.8,1.2504075896988265,1.2405955471209071
top20pct,943b600c95a9f3b17c11,A,7,3d,30m,0.1,capped_rank,2192,0.6493073824267634,0.08688573586408954,0.9774674772227282,1.5529292634421068,0.5633877046707991,-0.1542201491863564,73.35499166847764,0.05134849416793434,-0.02076783078438488,688,0,0.6134073120843095,0.9363318528241649,0.8,1.2500512435583926,1.2073068503198205
top20pct,1111d0fba26c0f3770af,A,7,3d,1h,0.1,capped_rank,2192,0.6493073824267634,0.08688573586408954,0.9774674772227282,1.5529292634421068,0.5633877046707991,-0.1542201491863564,73.35499166847764,0.05134849416793434,-0.02076783078438488,688,0,0.6134073120843095,0.9363318528241649,0.8,1.2500512435583926,1.2073068503198205
top20pct,daf4463bc151dec207cc,A,7,3d,2h,0.1,capped_rank,2192,0.6493073824267634,0.08688573586408954,0.9774674772227282,1.5529292634421068,0.5633877046707991,-0.1542201491863564,73.35499166847764,0.05134849416793434,-0.02076783078438488,688,0,0.6134073120843095,0.9363318528241649,0.8,1.2500512435583926,1.2073068503198205
top20pct,8d84e8f4dbc90ba92669,A,7,3d,4h,0.1,capped_rank,2192,0.6493073824267634,0.08688573586408954,0.9774674772227282,1.5529292634421068,0.5633877046707991,-0.1542201491863564,73.35499166847764,0.05134849416793434,-0.02076783078438488,688,0,0.6134073120843095,0.9363318528241649,0.8,1.2500512435583926,1.2073068503198205
top20pct,7a88ca4e57ce87b04bc2,A,7,3d,1d,0.1,capped_rank,2192,0.6493073824267634,0.08688573586408954,0.9774674772227282,1.5529292634421068,0.5633877046707991,-0.1542201491863564,73.35499166847764,0.05134849416793434,-0.02076783078438488,688,0,0.6134073120843095,0.9363318528241649,0.8,1.2500512435583926,1.2073068503198205
top4,d5b90d54d5e769feb317,A,14,3d,30m,0.2,capped_rank,2192,2.1297078720874154,0.2092291746616355,1.2518757187685092,1.844501225705608,1.0656800232807517,-0.19633395586933544,97.37422847420387,0.06816195993194271,-0.04228622020264587,679,0,2.039669187703172,1.221967978388139,0.8,1.2396045448492972,1.316328696025122
top4,4a004e867ac94f061253,A,14,3d,1h,0.2,capped_rank,2192,2.1297078720874154,0.2092291746616355,1.2518757187685092,1.844501225705608,1.0656800232807517,-0.19633395586933544,97.37422847420387,0.06816195993194271,-0.04228622020264587,679,0,2.039669187703172,1.221967978388139,0.8,1.2396045448492972,1.316328696025122
top4,8a38869afb0c8adc12e4,A,14,3d,2h,0.2,capped_rank,2192,2.1297078720874154,0.2092291746616355,1.2518757187685092,1.844501225705608,1.0656800232807517,-0.19633395586933544,97.37422847420387,0.06816195993194271,-0.04228622020264587,679,0,2.039669187703172,1.221967978388139,0.8,1.2396045448492972,1.316328696025122
top4,a7e92be9f7d4259b74f9,A,14,3d,4h,0.2,capped_rank,2192,2.1297078720874154,0.2092291746616355,1.2518757187685092,1.844501225705608,1.0656800232807517,-0.19633395586933544,97.37422847420387,0.06816195993194271,-0.04228622020264587,679,0,2.039669187703172,1.221967978388139,0.8,1.2396045448492972,1.316328696025122
top4,fc6a8e7a3ea037e54c43,A,14,3d,1d,0.2,capped_rank,2192,2.1297078720874154,0.2092291746616355,1.2518757187685092,1.844501225705608,1.0656800232807517,-0.19633395586933544,97.37422847420387,0.06816195993194271,-0.04228622020264587,679,0,2.039669187703172,1.221967978388139,0.8,1.2396045448492972,1.316328696025122
top8,ad0f0cbf190dd750e672,A,30,3d,30m,0.2,inverse_vol,2192,2.011200326625487,0.20148164485583142,1.4385198770067071,2.0251945704191554,0.7865896977097252,-0.25614579677622995,61.038083553836685,0.04272665848768567,-0.09105210560624548,678,0,1.9565878275078066,1.4157393012837265,0.8,1.2375620765486413,1.2156197847866792
top8,741ffbc407cffb997230,A,30,3d,1h,0.2,inverse_vol,2192,2.011200326625487,0.20148164485583142,1.4385198770067071,2.0251945704191554,0.7865896977097252,-0.25614579677622995,61.038083553836685,0.04272665848768567,-0.09105210560624548,678,0,1.9565878275078066,1.4157393012837265,0.8,1.2375620765486413,1.2156197847866792
top8,1269df068b19a95615a9,A,30,3d,2h,0.2,inverse_vol,2192,2.011200326625487,0.20148164485583142,1.4385198770067071,2.0251945704191554,0.7865896977097252,-0.25614579677622995,61.038083553836685,0.04272665848768567,-0.09105210560624548,678,0,1.9565878275078066,1.4157393012837265,0.8,1.2375620765486413,1.2156197847866792
top8,240622510d194a9ccde8,A,30,3d,4h,0.2,inverse_vol,2192,2.011200326625487,0.20148164485583142,1.4385198770067071,2.0251945704191554,0.7865896977097252,-0.25614579677622995,61.038083553836685,0.04272665848768567,-0.09105210560624548,678,0,1.9565878275078066,1.4157393012837265,0.8,1.2375620765486413,1.2156197847866792
top8,a07dca5a0cef15113625,A,30,3d,1d,0.2,inverse_vol,2192,2.011200326625487,0.20148164485583142,1.4385198770067071,2.0251945704191554,0.7865896977097252,-0.25614579677622995,61.038083553836685,0.04272665848768567,-0.09105210560624548,678,0,1.9565878275078066,1.4157393012837265,0.8,1.2375620765486413,1.2156197847866792
top8,92c14b1f2727a853d56a,A,30,3d,30m,0.1,inverse_vol,2192,0.7588447393976538,0.09858574497522277,1.4385198770067071,2.0251945704191554,0.7338912026909337,-0.1343329155789602,30.519041776918343,0.021363329243842835,-0.04552605280312274,678,0,0.7428186840859607,1.4157393012837265,0.8,1.2375620765486413,1.1735099838258962
top8,72af10791c14e5ca9042,A,30,3d,1h,0.1,inverse_vol,2192,0.7588447393976538,0.09858574497522277,1.4385198770067071,2.0251945704191554,0.7338912026909337,-0.1343329155789602,30.519041776918343,0.021363329243842835,-0.04552605280312274,678,0,0.7428186840859607,1.4157393012837265,0.8,1.2375620765486413,1.1735099838258962
top8,2d3b506a0c5258876b40,A,30,3d,2h,0.1,inverse_vol,2192,0.7588447393976538,0.09858574497522277,1.4385198770067071,2.0251945704191554,0.7338912026909337,-0.1343329155789602,30.519041776918343,0.021363329243842835,-0.04552605280312274,678,0,0.7428186840859607,1.4157393012837265,0.8,1.2375620765486413,1.1735099838258962
top8,2582cbd1ddb22e181ff0,A,30,3d,4h,0.1,inverse_vol,2192,0.7588447393976538,0.09858574497522277,1.4385198770067071,2.0251945704191554,0.7338912026909337,-0.1343329155789602,30.519041776918343,0.021363329243842835,-0.04552605280312274,678,0,0.7428186840859607,1.4157393012837265,0.8,1.2375620765486413,1.1735099838258962
top8,34c53aa29d0c6f4be13b,A,30,3d,1d,0.1,inverse_vol,2192,0.7588447393976538,0.09858574497522277,1.4385198770067071,2.0251945704191554,0.7338912026909337,-0.1343329155789602,30.519041776918343,0.021363329243842835,-0.04552605280312274,678,0,0.7428186840859607,1.4157393012837265,0.8,1.2375620765486413,1.1735099838258962
top8,20bd8c92168f1004b185,A,30,3d,30m,0.15,inverse_vol,2192,1.3091182438139448,0.14952678061025293,1.4385198770067071,2.025194570419155,0.7597765957799082,-0.19680361495837362,45.77856266537751,0.03204499386576425,-0.0682890792046841,678,0,1.2776337889828615,1.4157393012837263,0.8,1.237562076548641,1.1946760019217757
top8,5a5dcef9ded81653dc53,A,30,3d,1h,0.15,inverse_vol,2192,1.3091182438139448,0.14952678061025293,1.4385198770067071,2.025194570419155,0.7597765957799082,-0.19680361495837362,45.77856266537751,0.03204499386576425,-0.0682890792046841,678,0,1.2776337889828615,1.4157393012837263,0.8,1.237562076548641,1.1946760019217757
top8,c2a2ea91397c97695798,A,30,3d,2h,0.15,inverse_vol,2192,1.3091182438139448,0.14952678061025293,1.4385198770067071,2.025194570419155,0.7597765957799082,-0.19680361495837362,45.77856266537751,0.03204499386576425,-0.0682890792046841,678,0,1.2776337889828615,1.4157393012837263,0.8,1.237562076548641,1.1946760019217757
top8,d2dc87e373d667ed2f4c,A,30,3d,4h,0.15,inverse_vol,2192,1.3091182438139448,0.14952678061025293,1.4385198770067071,2.025194570419155,0.7597765957799082,-0.19680361495837362,45.77856266537751,0.03204499386576425,-0.0682890792046841,678,0,1.2776337889828615,1.4157393012837263,0.8,1.237562076548641,1.1946760019217757
top8,0510c46bba63bdef8e1f,A,30,3d,1d,0.15,inverse_vol,2192,1.3091182438139448,0.14952678061025293,1.4385198770067071,2.025194570419155,0.7597765957799082,-0.19680361495837362,45.77856266537751,0.03204499386576425,-0.0682890792046841,678,0,1.2776337889828615,1.4157393012837263,0.8,1.237562076548641,1.1946760019217757
top4,cf3580965950be5d4b60,A,60,6h,5m,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,97ad53b00e613abd5c08,A,60,1d,5m,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,7796d2319c3fc633e195,A,60,12h,15m,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,a0f936bc95d25b46ba75,A,60,1d,15m,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,c78a445fea68f9c343b6,A,60,1d,30m,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,35d6dcb34991e7f88a18,A,60,1d,1h,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,ca59b6832a34e35cd7c8,A,60,1d,2h,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,cac72a4fd4729ffc46b7,A,60,1d,4h,0.15,capped_rank,2192,0.9912319447266966,0.12152292374778972,1.0345468480367128,1.4494620880328741,0.6340385236592131,-0.19166488977112472,75.763745537348,0.053034621876143606,-0.028125172813146415,1920,0,0.9464771821595055,1.0022332544993238,0.8,1.227927733296317,1.6108901322682447
top4,125ba22e0e8dbca4ac8c,A,60,6h,5m,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,8fb15ac4f9c3047240b1,A,60,1d,5m,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,865682470ecdf941636f,A,60,12h,15m,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,003ee87cd96e2f42bffd,A,60,1d,15m,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,8805591f1c5da49b6032,A,60,1d,30m,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,bd86f4b8dc73623d5c6f,A,60,1d,1h,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,7075d91af196ff945337,A,60,1d,2h,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top4,743b8eeac64806f013d3,A,60,1d,4h,0.1,capped_rank,2192,0.5941160553866647,0.08074323526065474,1.027240108898825,1.4366551376323973,0.6240586563550113,-0.12938404817947424,52.022633352633,0.0364158433468431,-0.018894948924749123,1928,0,0.5694278517566502,0.9940571014266303,0.8,1.2173501395765682,1.6178477306731858
top20pct,0790bc07bc61262657b2,A,90,7d,1h,0.1,capped_rank,2192,0.6539934236539815,0.08739933828749913,1.1081397919870848,1.6527828895865995,0.6869936022239989,-0.12722001777682057,14.158321422494566,0.009910824995746198,-0.03171090685434494,283,0,0.6469794783135085,1.0990262694967134,0.8,1.2150916055801024,1.6673659945497152
top20pct,9d6682a1590c4592097d,A,90,7d,2h,0.1,capped_rank,2192,0.6539934236539815,0.08739933828749913,1.1081397919870848,1.6527828895865995,0.6869936022239989,-0.12722001777682057,14.158321422494566,0.009910824995746198,-0.03171090685434494,283,0,0.6469794783135085,1.0990262694967134,0.8,1.2150916055801024,1.6673659945497152
top20pct,4f163cdaa154b0c9bc19,A,90,7d,4h,0.1,capped_rank,2192,0.6539934236539815,0.08739933828749913,1.1081397919870848,1.6527828895865995,0.6869936022239989,-0.12722001777682057,14.158321422494566,0.009910824995746198,-0.03171090685434494,283,0,0.6469794783135085,1.0990262694967134,0.8,1.2150916055801024,1.6673659945497152
top20pct,03d39bb34fb6af4035db,A,90,7d,1d,0.1,capped_rank,2192,0.6539934236539815,0.08739933828749913,1.1081397919870848,1.6527828895865995,0.6869936022239989,-0.12722001777682057,14.158321422494566,0.009910824995746198,-0.03171090685434494,283,0,0.6469794783135085,1.0990262694967134,0.8,1.2150916055801024,1.6673659945497152
top2,ae8b9b47ddb8ab149c16,A,14,3d,30m,0.2,capped_rank,2192,2.5261457289455707,0.23348389235516787,1.274565831503708,2.098462398722406,1.1517975474064224,-0.20271261462651902,98.45541080469935,0.06891878756328955,-0.013495834403954389,672,0,2.4235595179332896,1.2467425747475154,0.8,1.2118728352515018,1.4783150253141326
top2,5b861f1da295626ba2ed,A,14,3d,1h,0.2,capped_rank,2192,2.5261457289455707,0.23348389235516787,1.274565831503708,2.098462398722406,1.1517975474064224,-0.20271261462651902,98.45541080469935,0.06891878756328955,-0.013495834403954389,672,0,2.4235595179332896,1.2467425747475154,0.8,1.2118728352515018,1.4783150253141326
top2,4282b7ea0e8e4fb00f66,A,14,3d,2h,0.2,capped_rank,2192,2.5261457289455707,0.23348389235516787,1.274565831503708,2.098462398722406,1.1517975474064224,-0.20271261462651902,98.45541080469935,0.06891878756328955,-0.013495834403954389,672,0,2.4235595179332896,1.2467425747475154,0.8,1.2118728352515018,1.4783150253141326
top2,f7f156eb2e63472b31d2,A,14,3d,4h,0.2,capped_rank,2192,2.5261457289455707,0.23348389235516787,1.274565831503708,2.098462398722406,1.1517975474064224,-0.20271261462651902,98.45541080469935,0.06891878756328955,-0.013495834403954389,672,0,2.4235595179332896,1.2467425747475154,0.8,1.2118728352515018,1.4783150253141326
top2,81f897aa37fec01a9ac4,A,14,3d,1d,0.2,capped_rank,2192,2.5261457289455707,0.23348389235516787,1.274565831503708,2.098462398722406,1.1517975474064224,-0.20271261462651902,98.45541080469935,0.06891878756328955,-0.013495834403954389,672,0,2.4235595179332896,1.2467425747475154,0.8,1.2118728352515018,1.4783150253141326
top2,eab940e3540dba84f3a7,A,90,7d,1h,0.2,equal,2192,0.5771339478068647,0.0788175607014816,1.2240888806554007,1.8513587867605552,0.742716408857196,-0.10612066700230405,10.046778186363817,0.007032744730454671,-0.023423734856260835,283,0,0.572385545776114,1.2161075190726038,0.8,1.1955891514729569,1.6547561157155621
top2,4c7190b71e067c976994,A,90,7d,2h,0.2,equal,2192,0.5771339478068647,0.0788175607014816,1.2240888806554007,1.8513587867605552,0.742716408857196,-0.10612066700230405,10.046778186363817,0.007032744730454671,-0.023423734856260835,283,0,0.572385545776114,1.2161075190726038,0.8,1.1955891514729569,1.6547561157155621
top2,f6c507366fade9f2e26b,A,90,7d,4h,0.2,equal,2192,0.5771339478068647,0.0788175607014816,1.2240888806554007,1.8513587867605552,0.742716408857196,-0.10612066700230405,10.046778186363817,0.007032744730454671,-0.023423734856260835,283,0,0.572385545776114,1.2161075190726038,0.8,1.1955891514729569,1.6547561157155621
top2,aaa5b2d45b5ea330837f,A,90,7d,1d,0.2,equal,2192,0.5771339478068647,0.0788175607014816,1.2240888806554007,1.8513587867605552,0.742716408857196,-0.10612066700230405,10.046778186363817,0.007032744730454671,-0.023423734856260835,283,0,0.572385545776114,1.2161075190726038,0.8,1.1955891514729569,1.6547561157155621
top2,c6edde4754f684905ea6,A,90,7d,1h,0.1,equal,2192,0.2596672307544665,0.039187847995956204,1.2240888806554007,1.8513587867605552,0.7288311573521473,-0.05376807454050969,5.023389093181908,0.0035163723652273356,-0.011711867428130417,283,0,0.25776992233037177,1.2161075190726038,0.8,1.1955891514729569,1.638343038897863
top2,10cf16bebf6ab4c0005b,A,90,7d,2h,0.1,equal,2192,0.2596672307544665,0.039187847995956204,1.2240888806554007,1.8513587867605552,0.7288311573521473,-0.05376807454050969,5.023389093181908,0.0035163723652273356,-0.011711867428130417,283,0,0.25776992233037177,1.2161075190726038,0.8,1.1955891514729569,1.638343038897863
top2,23684655db401545798b,A,90,7d,4h,0.1,equal,2192,0.2596672307544665,0.039187847995956204,1.2240888806554007,1.8513587867605552,0.7288311573521473,-0.05376807454050969,5.023389093181908,0.0035163723652273356,-0.011711867428130417,283,0,0.25776992233037177,1.2161075190726038,0.8,1.1955891514729569,1.638343038897863
top2,d5115ad6f4c6c7aa012b,A,90,7d,1d,0.1,equal,2192,0.2596672307544665,0.039187847995956204,1.2240888806554007,1.8513587867605552,0.7288311573521473,-0.05376807454050969,5.023389093181908,0.0035163723652273356,-0.011711867428130417,283,0,0.25776992233037177,1.2161075190726038,0.8,1.1955891514729569,1.638343038897863
top2,1a0d424a7d8716595d6a,A,90,7d,1h,0.15,equal,2192,0.41056173905566484,0.058951245493937154,1.2240888806554011,1.8513587867605559,0.7357208149883327,-0.08012719538847357,7.535083639772861,0.005274558547841002,-0.017567801142195624,283,0,0.40737571891327384,1.216107519072604,0.8,1.1955891514729566,1.6466310244620974
top2,280358b00c2310250372,A,90,7d,2h,0.15,equal,2192,0.41056173905566484,0.058951245493937154,1.2240888806554011,1.8513587867605559,0.7357208149883327,-0.08012719538847357,7.535083639772861,0.005274558547841002,-0.017567801142195624,283,0,0.40737571891327384,1.216107519072604,0.8,1.1955891514729566,1.6466310244620974
top2,8f6f448d8fc8a903b3e1,A,90,7d,4h,0.15,equal,2192,0.41056173905566484,0.058951245493937154,1.2240888806554011,1.8513587867605559,0.7357208149883327,-0.08012719538847357,7.535083639772861,0.005274558547841002,-0.017567801142195624,283,0,0.40737571891327384,1.216107519072604,0.8,1.1955891514729566,1.6466310244620974
top2,14bf94302e5a4704e37b,A,90,7d,1d,0.15,equal,2192,0.41056173905566484,0.058951245493937154,1.2240888806554011,1.8513587867605559,0.7357208149883327,-0.08012719538847357,7.535083639772861,0.005274558547841002,-0.017567801142195624,283,0,0.40737571891327384,1.216107519072604,0.8,1.1955891514729566,1.6466310244620974
top4,267e94ab554fd5221649,A,90,3d,30m,0.2,equal,2192,0.9232021660576619,0.11504988891193713,1.0558416691673842,1.4580399059441327,0.5094689583788716,-0.2258231576620987,27.443399003578826,0.01921037930250518,-0.06338168089638674,649,0,0.9074372380447464,1.0432318568144234,0.8,1.1953550809279112,1.4630275063128557
top4,f6668b7c2c5432957a94,A,90,3d,1h,0.2,equal,2192,0.9232021660576619,0.11504988891193713,1.0558416691673842,1.4580399059441327,0.5094689583788716,-0.2258231576620987,27.443399003578826,0.01921037930250518,-0.06338168089638674,649,0,0.9074372380447464,1.0432318568144234,0.8,1.1953550809279112,1.4630275063128557
top4,a2f6445ac2d4b76c9674,A,90,3d,2h,0.2,equal,2192,0.9232021660576619,0.11504988891193713,1.0558416691673842,1.4580399059441327,0.5094689583788716,-0.2258231576620987,27.443399003578826,0.01921037930250518,-0.06338168089638674,649,0,0.9074372380447464,1.0432318568144234,0.8,1.1953550809279112,1.4630275063128557
top4,b4c38a72ebdd64b22b1a,A,90,3d,4h,0.2,equal,2192,0.9232021660576619,0.11504988891193713,1.0558416691673842,1.4580399059441327,0.5094689583788716,-0.2258231576620987,27.443399003578826,0.01921037930250518,-0.06338168089638674,649,0,0.9074372380447464,1.0432318568144234,0.8,1.1953550809279112,1.4630275063128557
top4,47f9ce4eea3439c20eb6,A,90,3d,1d,0.2,equal,2192,0.9232021660576619,0.11504988891193713,1.0558416691673842,1.4580399059441327,0.5094689583788716,-0.2258231576620987,27.443399003578826,0.01921037930250518,-0.06338168089638674,649,0,0.9074372380447464,1.0432318568144234,0.8,1.1953550809279112,1.4630275063128557
top4,c1791323b8636a616010,A,90,3d,30m,0.15,equal,2192,0.6440405484402674,0.08630702326362294,1.0558416691673842,1.4580399059441325,0.4985615666288156,-0.1731120668751417,20.582549252684117,0.014407784476878882,-0.04753626067229005,649,0,0.6339221818314305,1.043231856814423,0.8,1.1953550809279112,1.4491875592846055
top4,39f80ea5b5d6b1ef7a53,A,90,3d,1h,0.15,equal,2192,0.6440405484402674,0.08630702326362294,1.0558416691673842,1.4580399059441325,0.4985615666288156,-0.1731120668751417,20.582549252684117,0.014407784476878882,-0.04753626067229005,649,0,0.6339221818314305,1.043231856814423,0.8,1.1953550809279112,1.4491875592846055
top4,32d668091f7619656ce2,A,90,3d,2h,0.15,equal,2192,0.6440405484402674,0.08630702326362294,1.0558416691673842,1.4580399059441325,0.4985615666288156,-0.1731120668751417,20.582549252684117,0.014407784476878882,-0.04753626067229005,649,0,0.6339221818314305,1.043231856814423,0.8,1.1953550809279112,1.4491875592846055
top4,644b31493fb913091ad0,A,90,3d,4h,0.15,equal,2192,0.6440405484402674,0.08630702326362294,1.0558416691673842,1.4580399059441325,0.4985615666288156,-0.1731120668751417,20.582549252684117,0.014407784476878882,-0.04753626067229005,649,0,0.6339221818314305,1.043231856814423,0.8,1.1953550809279112,1.4491875592846055
top4,e5d7c9c5a879fa4ddd7e,A,90,3d,1d,0.15,equal,2192,0.6440405484402674,0.08630702326362294,1.0558416691673842,1.4580399059441325,0.4985615666288156,-0.1731120668751417,20.582549252684117,0.014407784476878882,-0.04753626067229005,649,0,0.6339221818314305,1.043231856814423,0.8,1.1953550809279112,1.4491875592846055
